Unnamed: 0,Time,Athletes,Meet,Meet Date
,3:56.09,"Fritts, Ajinjeru, Miller, Burnell",2014 Midwest Conference T&F Championships,"May 9, 2014"
,3:56.27,"Fritts, Ajinjeru, Miller, Burnell",2014 Kip Janvrin Open,"Apr 24, 2014"
,4:00.29,"Fritts, Ajinjeru, Miller, Burnell",2014 Jim Duncan Invitational,"Apr 11, 2014"
,4:11.48,"Bresette-Buccin, Ajinjeru, Miller, Fritts",Cornell College Invitational,"Apr 5, 2014"
,4:23.92,"Bresette-Buccin, Tyree, Fritts, Miller",Wartburg Outdoor Twilight,"Apr 22, 2014"
,4:26.95,"Clennon, Tyree, Carpenter, Pinnette",2014 Monmouth Fighting Scots Outdoor,"May 3, 2014"
,4:32.64,"Southern, Smith, Cook, Yndestad",2014 Monmouth Fighting Scots Outdoor,"May 3, 2014"
