Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 22, 1991 (Friday)",,Home,Westmar,"Grinnell, IA",,,"L,51-55",
"November 23, 1991 (Saturday)",,Home,Iowa Wesleyan,"Grinnell, IA",,,"W,79-43",
"November 26, 1991 (Tuesday)",,Home,William Penn,"Grinnell, IA",,,"W,62-60",
"November 30, 1991 (Saturday)",,Away,Central,"Pella, IA",,,"L,45-86",
"December 5, 1991 (Thursday)",,Away,Cornell,"Mount Vernon, IA",,,"W,71-65",
"December 10, 1991 (Tuesday)",,Home,Earlham,"Grinnell, IA",,,"W,79-66",
"January 8, 1992 (Wednesday)",,Home,Clarke,"Grinnell, IA",,,"W,77-75",
"January 11, 1992 (Saturday)",,Away,Skidmore,"Saratoga Springs, NY",,,"L,49-68",
"January 12, 1992 (Sunday)",,Away,Union College,"Schenectady, NY",,,"L,59-70",
"January 18, 1992 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"L,58-77",
"January 24, 1992 (Friday)",,Away,Monmouth,"Monmouth, IL",,,"L,65-68",
"January 25, 1992 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,56-51",
"January 30, 1992 (Thursday)",,Home,Cornell,"Grinnell, IA",,,"W,72-62",
"February 1, 1992 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,78-68",
"February 6, 1992 (Thursday)",,Away,Coe,"Cedar Rapids, IA",,,"W,66-58",
"February 8, 1992 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,66-63",
"February 13, 1992 (Thursday)",,Home,Marycrest University,"Grinnell, IA",,,"W,72-56",
"February 15, 1992 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"L,59-68",
"February 18, 1992 (Tuesday)",,Away,Graceland,"Lamoni, IA",,,"L,61-67",
"February 21, 1992 (Friday)",,Home,Coe,"Grinnell, IA",,,"W,79-63",
"February 23, 1992 (Sunday)",,Away,Carleton,"Northfield, MN",,,"L,45-63",
"February 28, 1992 (Friday)",,Away,Lake Forest (MWC Tournament Semifinal),"Lake Forest, IL",,,"L,45-46",
"February 29, 1992 (Saturday)",,Neutral,Illinois College (MWC Tournament Championship),"Lake Forest, IL",,,"L,52-65",
