Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date
,"Huey, Megan",,10.41m,"34' 2""",Spartan Open,"May 1, 2010"
,"Miller, Isabelle",,9.56m,"31' 4.5""",2010 ASICS Winthrop Invitational,"Mar 25, 2010"
