Unnamed: 0,Athlete,Year,Time,Meet,Meet Date,Wind
,"Miller, Isabelle",,28.49,2010 ASICS Winthrop Invitational,"Mar 25, 2010",0.2
,"Tsui, Amy",,31.36,Central Open,"May 7, 2010",-2.3
,"Vertilo, Victoria",SR,31.39,Kip Janvrin Open,"Apr 22, 2010",-1.3
,"Bates, Sam",,31.57,Spartan Open,"May 1, 2010",-6.3
,"O'Hair, Lauren",,32.0,Central Open,"May 7, 2010",-2.2
,"Miller, Molly",,33.88,2010 ASICS Winthrop Invitational,"Mar 25, 2010",1.5
