Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 5, 2015 (Saturday)",,Home,Carthage,"De Pere, Wis. - Schneider Stadium",,,"W,35-6",
"September 12, 2015 (Saturday)",,Away,North Park,"Chicago, Ill.",,,"W,41-31",
"September 26, 2015 (Saturday)",,Away,Illinois College,"Jacksonville, Ill.",,,"W,21-2",
"October 3, 2015 (Saturday)",,Home,Cornell College,"De Pere, Wis. - Schneider Stadium",,,"W,31-3",
"October 10, 2015 (Saturday)",,Home,Carroll,"De Pere, Wis. - Schneider Stadium",,,"W,21-14",
"October 17, 2015 (Saturday)",,Away,Ripon,"Ripon, Wis.",,,"W,48-14",
"October 24, 2015 (Saturday)",,Away,Beloit,"Beloit, Wis.",,,"W,33-0",
"October 31, 2015 (Saturday)",,Home,Lawrence,"De Pere, Wis. - Schneider Stadium",,,"W,63-6",
"November 7, 2015 (Saturday)",,Away,Macalester,"St. Paul, Minn.",,,"W,25-16",
"November 14, 2015 (Saturday)",,Home,Monmouth,"De Pere, Wis. - Schneider Stadium",,,"W,16-7",
"November 21, 2015 (Saturday)",,Away,UW-Whitewater,"Whitewater, Wis.",,,"L,48-0",
