Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 2, 2006 (Saturday)",,Home,Central,"Grinnell, IA",,,"L,1-3",
"September 8, 2006 (Friday)",,Home,Illinois Wesleyan,"Grinnell, IA",,,"L,1-2",
"September 10, 2006 (Sunday)",,Away,Millikin,"Decatur, IL",,,"T,1-1",
"September 12, 2006 (Tuesday)",,Home,Cornell,"Grinnell, IA",,,"W,2-0",
"September 16, 2006 (Saturday)",,Away,Buena Vista,"Storm Lake, IA",,,"W,4-2",
"September 17, 2006 (Sunday)",,Neutral,St. Thomas,"Storm Lake, IA",,,"T,1-1",
"September 20, 2006 (Wednesday)",,Away,Monmouth,"Monmouth, IL",,,"W,1-0",
"September 24, 2006 (Sunday)",,Home,Beloit,"Grinnell, IA",,,"W,2-1",
"September 27, 2006 (Wednesday)",,Away,Knox,"Galesburg, IL",,,"W,2-0",
"September 30, 2006 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"W,2-0",
"October 7, 2006 (Saturday)",,Away,Ripon,"Ripon, WI",,,"W,3-2",
"October 8, 2006 (Sunday)",,Away,Carroll,"Waukesha, WI",,,"T,0-0",
"October 14, 2006 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"T,0-0",
"October 28, 2006 (Saturday)",,Home,St. Norbert,"Grinnell, IA",,,"L,0-1",
"October 29, 2006 (Sunday)",,Home,Lawrence,"Grinnell, IA",,,"T,1-1",
"November 3, 2006 (Friday)",,Neutral,St. Norbert (MWC Tournament Semifinal),"Beloit, WI",,,"L,1-2",
