Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 22, 2014 (Saturday)",1 PM ET,Neutral,Wellesley,"Clermont, FL | Hancock Park",,,Florida Trip,"W,4-1",Box ScoreRecap
"March 22, 2014 (Saturday)",5 PM ET,Neutral,Ripon,"Clermont, FL | Hancock Park",,,Florida Trip,"W,5-1",Box ScoreRecap
"March 23, 2014 (Sunday)",3 PM ET,Neutral,Hamline,"Clermont, FL | Hancock Park",,,Florida Trip,"W,5-2",Box ScoreRecap
"March 23, 2014 (Sunday)",5 PM ET,Neutral,Carthage,"Clermont, FL | Hancock Park",,,Florida Trip,"W,1-0",Box ScoreRecap
"March 25, 2014 (Tuesday)",9 AM ET,Neutral,Carleton,"Clermont, FL | Hancock Park",,,Florida Trip,"W,6-1",Box ScoreRecap
"March 25, 2014 (Tuesday)",11 AM ET,Neutral,Calvin,"Clermont, FL | Hancock Park",,,Florida Trip,"W,3-1",Box ScoreRecap
"March 26, 2014 (Wednesday)",11 AM ET,Neutral,Oberlin,"Clermont, FL | National Training Center",,,Florida Trip,"W,8-0(6 Inn.)",Box ScoreRecap
"March 26, 2014 (Wednesday)",1 PM ET,Neutral,Hamilton,"Clermont, FL | National Training Center",,,Florida Trip,"W,9-0",Box ScoreRecap
"March 28, 2014 (Friday)",9 AM ET,Neutral,Middlebury,"Clermont, FL | National Training Center",,,Florida Trip,"W,9-2",Box ScoreRecap
"March 28, 2014 (Friday)",1 PM ET,Neutral,UW-Oshkosh,"Clermont, FL | National Training Center",,,Florida Trip,"W,5-4",Box ScoreRecap
"March 29, 2014 (Saturday)",9 AM ET,Neutral,Williams,"Clermont, FL | National Training Center",,,Florida Trip,Canceled,
"March 29, 2014 (Saturday)",11 AM ET,Neutral,Luther,"Clermont, FL | National Training Center",,,Florida Trip,Canceled,
"April 5, 2014 (Saturday)",1:30 PM CT,Home,Aurora,"Chicago, IL | Stagg Grass Fields",,,,"W,5-3",Box ScoreRecap
"April 5, 2014 (Saturday)",3:30 PM CT,Home,Aurora,"Chicago, IL | Stagg Grass Fields",,,,"L,0-5",Box ScoreRecap
"April 6, 2014 (Sunday)",12 PM CT,Away,Beloit,"Beloit, WI",,,,"W,16-1(5 Inn.)",Box ScoreRecap
"April 6, 2014 (Sunday)",2 PM CT,Away,Beloit,"Beloit, WI",,,,"W,9-3",Box ScoreRecap
"April 8, 2014 (Tuesday)",3 PM CT,Home,North Park,"Chicago, IL | Stagg Grass Fields",,,,"W,11-9",Box ScoreRecapPhotos
"April 8, 2014 (Tuesday)",5 PM CT,Home,North Park,"Chicago, IL | Stagg Grass Fields",,,,"W,5-0",Box ScoreRecapPhotos
"April 12, 2014 (Saturday)",12 PM CT,Home,North Central (IL),"Chicago, IL | Stagg Grass Fields",,,,"W,2-1(8 Inn.)",Box ScoreRecap
"April 12, 2014 (Saturday)",2 PM CT,Home,North Central (IL),"Chicago, IL | Stagg Grass Fields",,,,"L,3-7",Box ScoreRecap
"April 13, 2014 (Sunday)",11:30 AM CT,Home,UW-Whitewater,"Chicago, IL | Stagg Grass Fields",,,,"W,6-5",Box ScoreRecapPhotos
"April 13, 2014 (Sunday)",1:30 PM CT,Home,UW-Whitewater,"Chicago, IL | Stagg Grass Fields",,,,"L,6-9",Box ScoreRecapPhotos
"April 17, 2014 (Thursday)",3 PM CT,Home,Hope,"Chicago, IL | Stagg Grass Fields",,,,"W,4-1",Box ScoreRecapPhotos
"April 17, 2014 (Thursday)",5 PM CT,Home,Hope,"Chicago, IL | Stagg Grass Fields",,,,"W,1-0",Box ScoreRecapPhotos
"April 19, 2014 (Saturday)",1 PM CT,Away,Illinois Wesleyan,"Bloomington, IL",,,,"L,1-9(6 Inn.)",Box ScoreRecap
"April 19, 2014 (Saturday)",3 PM CT,Away,Illinois Wesleyan,"Bloomington, IL",,,,"L,0-3",Box ScoreRecap
"April 22, 2014 (Tuesday)",3 PM CT,Home,Lake Forest,"Chicago, IL | Stagg Grass Fields",,,,"W,5-4",Box ScoreRecapPhotos
"April 22, 2014 (Tuesday)",5 PM CT,Home,Lake Forest,"Chicago, IL | Stagg Grass Fields",,,,"W,4-3(10 Inn.)",Box ScoreRecapPhotos
"April 24, 2014 (Thursday)",3 PM CT,Away,Wheaton (IL),"Wheaton, IL",,,,"W,1-0",Box ScoreRecap
"April 24, 2014 (Thursday)",5 PM CT,Away,Wheaton (IL),"Wheaton, IL",,,,"W,4-3",Box ScoreRecap
"April 25, 2014 (Friday)",3 PM CT,Home,Elmhurst,"Chicago, IL | Stagg Grass Fields",,,,"L,1-2",Box ScoreRecap
"April 25, 2014 (Friday)",5 PM CT,Home,Elmhurst,"Chicago, IL | Stagg Grass Fields",,,,"L,2-6",Box ScoreRecap
"April 27, 2014 (Sunday)",1 PM CT,Away,Carthage,"Kenosha, WI",,,,"L,2-3",Box ScoreRecap
"April 27, 2014 (Sunday)",3 PM CT,Away,Carthage,"Kenosha, WI",,,,"W,4-3(8 Inn.)",Box ScoreRecap
"April 28, 2014 (Monday)",3 PM CT,Away,Lawrence,"Appleton, WI",,,,"W,8-2",Box ScoreRecap
"May 9, 2014 (Friday)",3 PM CT,Home,Thomas More,"Chicago, IL | Stagg Grass Fields",,,NCAA Regional Tournament at UChicago,"L,0-8(5 Inn.)",Box ScoreRecapPhotos
"May 10, 2014 (Saturday)",1:30 PM CT,Home,UW-Whitewater,"Chicago, IL | Stagg Grass Fields",,,NCAA Regional Tournament at UChicago,"L,0-4",Box ScoreRecap
