Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date
,"Miller, Isabelle",,1.41m,"4' 7.5""",2010 ASICS Winthrop Invitational,"Mar 25, 2010"
,"Miller, Isabelle",,1.30m,"4' 3.25""",Central Open,"May 7, 2010"
