Unnamed: 0,Time,Athletes,Meet,Meet Date
,44.29,"Romeo, Hardman, Warnock, Fulgoni",Kip Janvrin Open,"Apr 25, 2013"
,44.83,"Romeo, Hardman, Warnock, Fulgoni",2013 Monmouth Fighting Scots,"May 4, 2013"
,45.11,"Banks, Romeo, Warnock, Garwood",Walt Disney World Invitational,"Mar 22, 2013"
,45.12,"Romeo, Hardman, Warnock, Fulgoni",Midwest Conference Outdoor Track & Field Championships,"May 10, 2013"
,46.0,"Banks, Moorehead, Garwood, Edwards",Central College Open,"Apr 20, 2013"
,48.61,"Lindstrom, Hernandez, Takatsuka, Shields",Central College Open,"Apr 20, 2013"
