Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 3, 2018 (Saturday)",,Neutral,Luther College,"Rochester, Minn.",,,Luther Dome Days,"L,0-5",Box ScoreRecap
"March 3, 2018 (Saturday)",,Neutral,Univeristy of Dubuque,"Rochester, Minn.",,,Luther Dome Days,"L,3-12(5 inn.)",Box ScoreRecap
"March 4, 2018 (Sunday)",,Neutral,UW-River Falls,"Rochester, Minn.",,,Luther Dome Days,"L,3-16(5 inn.)",Box ScoreRecap
"March 4, 2018 (Sunday)",,Neutral,Macalester College,"Rochester, Minn.",,,Luther Dome Days,"W,7-1",Box ScoreRecap
"March 11, 2018 (Sunday)",,Neutral,Wheaton College (Mass.),"Kissimmee, Fla.",,,The Spring Games,"L,8-9(9 inn.)",Box ScoreRecap
"March 11, 2018 (Sunday)",,Neutral,Washington College,"Kissimmee, Fla.",,,The Spring Games,"L,1-16(5 inn.)",Box ScoreRecap
"March 12, 2018 (Monday)",,Neutral,Skidmore,"Kissimmee, Fla.",,,The Spring Games,"L,4-11",Box ScoreRecap
"March 12, 2018 (Monday)",,Neutral,Haverford,"Kissimmee, Fla.",,,The Spring Games,"L,4-5",Box ScoreRecap
"March 14, 2018 (Wednesday)",,Neutral,Centenary,"Kissimmee, Fla.",,,The Spring Games,"W,15-2(5 inn.)",Box ScoreRecap
"March 14, 2018 (Wednesday)",,Neutral,Kean,"Kissimmee, Fla.",,,The Spring Games,"L,6-15(5 inn.)",Box ScoreRecap
"March 15, 2018 (Thursday)",,Neutral,Marietta,"Kissimmee, Fla.",,,The Spring Games,"L,3-15(5 inn.)",Box ScoreRecap
"March 15, 2018 (Thursday)",,Neutral,Utica,"Kissimmee, Fla.",,,The Spring Games,"L,1-15(5 inn.)",Box ScoreRecap
"March 16, 2018 (Friday)",,Neutral,Springfield,"Kissimmee, Fla.",,,The Spring Games,"L,7-15(6 inn.)",Box ScoreRecap
"March 16, 2018 (Friday)",,Neutral,Plattsburgh State,"Kissimmee, Fla.",,,The Spring Games,"L,2-10(5 inn.)",Box ScoreRecap
"March 22, 2018 (Thursday)",,Away,Rockford University,"Rockford, Ill.",,,,"W,4-3(8 inn.)",Box ScoreRecap
"March 22, 2018 (Thursday)",,Away,Rockford University,"Rockford, Ill.",,,,"L,7-8",Box ScoreRecap
"March 25, 2018 (Sunday)",,Away,Milwaukee School of Engineering,"Milwaukee, Wis.",,,,"L,0-4",Box ScoreRecap
"March 25, 2018 (Sunday)",,Away,Milwaukee School of Engineering,"Milwaukee, Wis.",,,,"L,1-9(5 inn.)",Box ScoreRecap
"March 30, 2018 (Friday)",,Home,Ripon College,"Beloit, Wis.",,,,"L,0-3",Box ScoreRecap
"March 30, 2018 (Friday)",,Home,Ripon College,"Beloit, Wis.",,,,"L,1-2",Box ScoreRecap
"April 5, 2018 (Thursday)",,Home,UW-Platteville,"Loves Park, Ill.",,,,"L,0-11(6 inn.)",Box ScoreRecap
"April 5, 2018 (Thursday)",,Home,UW-Platteville,"Loves Park, Ill.",,,,"L,3-10",Box ScoreRecap
"April 11, 2018 (Wednesday)",,Away,St. Norbert College,"De Pere, Wis.",,,,"L,0-2",Box ScoreRecap
"April 11, 2018 (Wednesday)",,Away,St. Norbert College,"De Pere, Wis.",,,,"L,0-11(5 inn.)",Box ScoreRecap
"April 17, 2018 (Tuesday)",,Home,Grinnell College,"Loves Park, Ill.",,,,"L,3-9",Box ScoreRecap
"April 17, 2018 (Tuesday)",,Home,Grinnell College,"Loves Park, Ill.",,,,"L,3-19(5 inn.)",Box ScoreRecap
"April 19, 2018 (Thursday)",,Home,Lawrence University,"Loves Park, Ill.",,,,"L,9-1(5 inn.)",Box ScoreRecap
"April 19, 2018 (Thursday)",,Home,Lawrence University,"Loves Park, Ill.",,,,"W,1-3(9 inn.)",Box ScoreRecap
"April 21, 2018 (Saturday)",,Away,Knox College,"Galesburg, Ill.",,,,"L,8-10",Box ScoreRecap
"April 21, 2018 (Saturday)",,Away,Knox College,"Galesburg, Ill.",,,,"W,6-1",Box ScoreRecap
"April 22, 2018 (Sunday)",,Away,Illinois College,"Jacksonville, Ill.",,,,"L,0-5",Box ScoreRecap
"April 22, 2018 (Sunday)",,Away,Illinois College,"Jacksonville, Ill.",,,,"L,1-9(5 inn.)",Box ScoreRecap
"April 25, 2018 (Wednesday)",,Home,Lake Forest College,"Beloit, Wis.",,,,"L,1-7",Box ScoreRecap
"April 25, 2018 (Wednesday)",,Home,Lake Forest College,"Beloit, Wis.",,,,"L,3-14(5 inn.)",Box ScoreRecap
"April 28, 2018 (Saturday)",,Neutral,Monmouth College,"Janesville, Wis.",,,,"L,2-8",Box ScoreRecap
"April 28, 2018 (Saturday)",,Neutral,Monmouth College,"Janesville, Wis.",,,,"L,12-0(5 inn.)",Box ScoreRecap
"April 29, 2018 (Sunday)",,Home,Cornell College,"Beloit, Wis.",,,,"L,1-5",Box ScoreRecap
"April 29, 2018 (Sunday)",,Home,Cornell College,"Beloit, Wis.",,,,"L,5-20(5 inn.)",Box ScoreRecap
