Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 31, 2023 (Thursday)",4:30 pm,Away,Carl Sandburg College,"Galesburg, IL",,,,
"September 1, 2023 (Friday)",7:00 pm,Away,Loras College,"Dubuque, IA",,,"L,0-6",Box ScoreRecap
"September 3, 2023 (Sunday)",1:00 pm,Home,DePauw University,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,0-5",Box ScoreRecap
"September 8, 2023 (Friday)",4:00 pm,Away,Rockford University,"Rockford, IL",,,"L,0-2",Box ScoreRecap
"September 9, 2023 (Saturday)",1:00 pm,Away,Edgewood College,"Madison, WI",,,"L,1-3",Box ScoreRecap
"September 11, 2023 (Monday)",7:00 pm,Away,Coe College,"Cedar Rapids, IA",,,"L,0-2",Box ScoreRecap
"September 13, 2023 (Wednesday)",7:00 pm,Away,Upper Iowa University,"Fayette, IA",,,"L,2-4",Box ScoreRecap
"September 19, 2023 (Tuesday)",3:30 pm,Home,Principia College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,0-2",Box ScoreRecap
"September 20, 2023 (Wednesday)",3:30 pm,Home,Greenville University,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"W,3-1",Box ScoreRecap
"September 23, 2023 (Saturday)",4:00 pm,Away,Lawrence University,"Appleton, WI",,,"T,2-2",Box ScoreRecap
"September 30, 2023 (Saturday)",1:30 pm,Home,Beloit College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,2-4",Box ScoreRecap
"October 3, 2023 (Tuesday)",3:30 pm,Home,Cornell College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"W,2-1",Box ScoreRecap
"October 11, 2023 (Wednesday)",4:30 pm,Away,Illinois College,"Jacksonville, IL",,,"T,2-2",Box ScoreRecap
"October 14, 2023 (Saturday)",1:30 pm,Home,Lake Forest College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"W,3-2",Box ScoreRecap
"October 17, 2023 (Tuesday)",4:00 pm,Home,Knox College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,1-2",Box ScoreRecap
"October 21, 2023 (Saturday)",11:30 a.m.,Away,Ripon College,"Ripon, WI",,,"L,1-2",Box Score
"October 25, 2023 (Wednesday)",4:00 pm,Away,Grinnell College,"Grinnell, IA",,,"L,1-6",Box ScoreRecap
