Unnamed: 0,Time,Athletes,Meet,Meet Date
,3:33.77,"Singh, Ragan, Krauth, Moorehead",Midwest Conference Indoor T&F Championships,"Feb 24, 2012"
,3:34.15,"Singh, Ragan, Moorehead, Krauth",Wartburg Invitational,"Feb 18, 2012"
,3:39.02,"Singh, Ragan, Moorehkead, Garwood",Darren Young Classic,"Feb 11, 2012"
,3:43.00,"Ragan, Singh, Garwood, Moorehead",2012 Hilltop Invite,"Feb 4, 2012"
,3:51.59,"Krauth, Griffith, Schake, Tyler",2012 Hilltop Invite,"Feb 4, 2012"
,3:52.65,"Braun, Tyler, Garwood, Edwards",Wartburg Invitational,"Feb 18, 2012"
