Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 31, 2018 (Friday)",2:00 PM,Neutral,Babson College,"Aurora, Ill.",,,"L,0-5",Box ScoreRecap
"September 2, 2018 (Sunday)",11:00 AM,Neutral,Methodist University,"Aurora, Ill.",,,"L,0-5",Box ScoreRecap
"September 5, 2018 (Wednesday)",7:00 PM,Home,Blackburn College,"Jacksonville, Ill.",,,"W,3-0",Box ScoreRecap
"September 8, 2018 (Saturday)",6:00 PM,Home,North Park University,"Jacksonville, Ill.",,,"L,0-2",Box ScoreRecap
"September 9, 2018 (Sunday)",1:00 PM,Home,Rockford University,"Jacksonville, Ill.",,,"W,7-2",Box ScoreRecap
"September 13, 2018 (Thursday)",4:30 PM,Away,MacMurray College,"Jacksonville, Ill.",,,"W,2-0",Box ScoreRecap
"September 15, 2018 (Saturday)",4:30 PM,Home,Principia College,"Jacksonville, Ill.",,,"W,3-2",Box ScoreRecap
"September 19, 2018 (Wednesday)",5:00 PM,Home,Webster University,"Jacksonville, Ill.",,,"L,0-5",Box ScoreRecap
"September 22, 2018 (Saturday)",1:30 PM,Away,Knox College,"Galesburg, Ill.",,,"L,0-7",Box ScoreRecap
"September 26, 2018 (Wednesday)",7:00 PM,Away,Greenville University,"Greenville, Ill.",,,"L,0-6",Box ScoreRecap
"September 29, 2018 (Saturday)",1:30 PM,Home,Lawrence University,"Jacksonville, Ill.",,,"W,2-0",Box ScoreRecap
"September 30, 2018 (Sunday)",1:30 PM,Home,Ripon College,"Jacksonville, Ill.",,,"L,0-6",Box ScoreRecap
"October 7, 2018 (Sunday)",1:30 PM,Home,Cornell College,"Jacksonville, Ill.",,,"W,2-1",Box ScoreRecap
"October 9, 2018 (Tuesday)",4:00 PM,Away,Monmouth College,"Monmouth, Ill.",,,"L,0-6",Box ScoreRecap
"October 13, 2018 (Saturday)",1:30 PM,Away,St. Norbert College,De Pere. Wis.,,,"L,1-7",Box ScoreRecap
"October 14, 2018 (Sunday)",1:30 PM,Away,Beloit College,"Beloit, Wis.",,,"L,0-5",Box ScoreRecap
"October 20, 2018 (Saturday)",1:30 PM,Home,Lake Forest College,"Jacksonville, Ill.",,,"L,0-2",Box ScoreRecap
"October 27, 2018 (Saturday)",1:30 PM,Away,Grinnell College,"Grinnell, Iowa",,,"L,0-6",Box ScoreRecap
