Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2022 (Thursday)",6:00 PM,Away,Lakeland University,"Plymouth, WI",,,"W,38-20",Box ScoreRecap
"September 10, 2022 (Saturday)",1:00 PM,Home,University of Chicago,"Jacksonville, Ill.",,,"L,14-40",Box ScoreRecapGamenotes
"September 17, 2022 (Saturday)",1:00 PM,Away,Monmouth College,"Monmouth, IL",,,"L,20-51",Box ScoreRecap
"October 1, 2022 (Saturday)",1:00 PM,Home,Ripon College,"Jacksonville, Ill.",,,"L,21-23",Box ScoreRecapGamenotes
"October 8, 2022 (Saturday)",2:00 PM,Away,Lake Forest College,"Lake Forest, Ill.",,,"L,7-40",Box ScoreRecap
"October 15, 2022 (Saturday)",1:00 PM,Home,Lawrence University,"Jacksonville, Ill.",,,"W,57-0",Box ScoreRecapGamenotes
"October 22, 2022 (Saturday)",1:00 PM,Away,Knox College,"Galesburg, IL",,,"W,20-10",Box ScoreRecap
"October 28, 2022 (Friday)",7:00 PM,Home,Cornell College,"Jacksonville, Ill.",,,"W,28-14",Box ScoreRecapGamenotes
"November 5, 2022 (Saturday)",1:00 PM,Away,Grinnell College,"Grinnell, IA",,,Postponed,
"November 12, 2022 (Saturday)",12:00 PM,Home,Beloit College,"Jacksonville, Ill.",,,"W,65-13",Box ScoreRecapGamenotes
