Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2021 (Wednesday)",4:30 p.m.,Away,University of Dubuque,"Dubuque, IA",,,"L,0-1",Box ScoreRecap
"September 8, 2021 (Wednesday)",4:30 p.m.,Home,Coe College,"Grinnell, IA",,,"W,1-0",Box ScoreRecap
"September 11, 2021 (Saturday)",Noon,Away,Carleton College,"Northfield, MN",,,"L,0-3",Box ScoreRecap
"September 12, 2021 (Sunday)",2:00 PM,Home,University of Wisconsin-Oshkosh,"Grinnell, IA",,,"L,0-1",Box ScoreRecap
"September 15, 2021 (Wednesday)",4:30 p.m.,Home,Simpson College,"Grinnell, IA",,,"L,2-5",Box ScoreRecap
"September 18, 2021 (Saturday)",3:30 p.m.,Away,Luther College,"Decorah, IA",,,"L,0-1",Box ScoreRecap
"September 22, 2021 (Wednesday)",4:30 p.m.,Home,University of Wisconsin-Whitewater,"Grinnell, IA",,,"L,0-4",Box ScoreRecap
"September 25, 2021 (Saturday)",11:00 a.m.,Home,Illinois College,"Grinnell, IA",,,"W,8-0",Box ScoreRecap
"September 28, 2021 (Tuesday)",4:30 p.m.,Away,Knox College,"Galesburg, IL",,,"L,0-2",Box ScoreRecap
"October 3, 2021 (Sunday)",3:00 p.m.,Home,Wartburg College,"Grinnell, IA",,,"L,0-3",Box ScoreRecap
"October 5, 2021 (Tuesday)",4:30 p.m.,Away,Cornell College,"Mount Vernon, IA",,,"T,1-1(2 OT)",Box ScoreRecap
"October 9, 2021 (Saturday)",11:00 a.m.,Away,Beloit College,"Beloit, WI",,,"T,0-0(2 OT)",Box ScoreRecap
"October 12, 2021 (Tuesday)",4:30 p.m.,Home,Monmouth College,"Grinnell, IA",,,"L,2-3(2 OT)",Box ScoreRecap
"October 16, 2021 (Saturday)",11:00 a.m.,Home,Lawrence University,"Grinnell, IA",,,"L,0-1",Box ScoreRecap
"October 19, 2021 (Tuesday)",7:30 PM,Away,Macalester College,"St. Paul, MN",,,"L,0-2",Box ScoreRecap
"October 23, 2021 (Saturday)",11:00 a.m.,Home,Ripon College,"Grinnell, IA",,,"W,4-0",Box ScoreRecap
"October 30, 2021 (Saturday)",11:00 a.m.,Away,Lake Forest College,"Lake Forest, IL",,,"L,0-2",Box ScoreRecap
