Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2012 (Saturday)",1:00 PM,Away,Lawrence,"Appleton, Wis.",,,"W,41-39",Box Score
"September 8, 2012 (Saturday)",1:00 PM,Home,Coe College,Mount Vernon,,,"L,14-34",Box Score
"September 22, 2012 (Saturday)",1:00 PM,Home,Monmouth,Mount Vernon,,,"L,28-31",Box Score
"September 29, 2012 (Saturday)",1:00 PM,Away,Beloit,"Beloit, Wis.",,,"W,48-8",Box Score
"October 6, 2012 (Saturday)",2:00 PM,Home,St. Norbert,Mount Vernon,,,"L,16-20",Box Score
"October 13, 2012 (Saturday)",1:00 PM,Home,Knox College,Mount Vernon,,,"W,42-38",Box Score
"October 20, 2012 (Saturday)",1:00 PM,Away,Lake Forest,"Lake Forest, Ill.",,,"L,30-35",Box Score
"October 27, 2012 (Saturday)",1:00 PM,Home,Carroll,Mount Vernon,,,"L,14-31",Box Score
"November 3, 2012 (Saturday)",1:00 PM,Away,Illinois College,"Jacksonville, Ill.",,,"L,28-50",Box Score
"November 10, 2012 (Saturday)",12:00 PM,Home,Grinnell,Mount Vernon,,,"W,32-27",Box Score
