Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Burnell, Sarah",SR-4,4:57.68 #,Point National Qualifier,"Mar 8, 2014"
,"Southern, Alosha",FR-1,5:15.49 #,2014 Midwest Conference Championships,"Feb 28, 2014"
