Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 2, 2017 (Saturday)",1 pm,Away,Beloit College,"Beloit, WI",,,,"W,37-27",Box ScoreRecap
"September 9, 2017 (Saturday)",1 pm,Home,Carleton College,"Lake Forest, IL",,,Heroes Day,"W,48-46",Box ScoreRecap
"September 23, 2017 (Saturday)",7 pm,Away,Lawrence University,"Appleton, WI",,,,"W,42-26",Box ScoreRecap
"September 30, 2017 (Saturday)",1 pm,Home,Macalester College,"Lake Forest, IL",,,Benny Watters Community Day,"W,41-26",Box ScoreRecap
"October 7, 2017 (Saturday)",2 pm,Home,Knox College,"Lake Forest, IL",,,Homecoming,"W,28-21",Box ScoreRecap
"October 14, 2017 (Saturday)",1 pm,Away,Cornell College,"Mount Vernon, IA",,,,"W,56-28",Box ScoreRecap
"October 21, 2017 (Saturday)",1 pm,Home,Grinnell College,"Lake Forest, IL",,,,"W,70-6",Box ScoreRecap
"October 28, 2017 (Saturday)",1 pm,Home,Monmouth College,"Lake Forest, IL",,,Senior Day/Parents Day,"L,7-42",Box ScoreRecap
"November 4, 2017 (Saturday)",1 pm,Away,Illinois College,"Jacksonville, IL",,,,"W,28-21",Box ScoreRecap
"November 11, 2017 (Saturday)",12 pm,Home,University of Chicago,"Chicago, IL",,,MWC Championship Week,"L,13-33",Box ScoreRecap
