Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"February 9, 2013 (Saturday)",4 pm,Neutral,Edgewood,"Oshkosh, Wis.",,,"W,9-0",
"February 9, 2013 (Saturday)",7 pm,Away,Wis.-Oshkosh,,,,"L,2-7",
"February 15, 2013 (Friday)",7 pm,Away,Concordia (Wis.),,,,"W,9-0",
"February 22, 2013 (Friday)",,Home,Wis.-La Crosse,,,,"L,2-7",
"February 23, 2013 (Saturday)",,Home,Wis.-Eau Claire,,,,"W,5-4",
"March 8, 2013 (Friday)",7 pm,Home,Milwaukee Engr.,,,,"W,8-1",
"March 18, 2013 (Monday)",9 pm,Neutral,Otterbein,"Orlando, Fla",,,"L,3-6",
"March 18, 2013 (Monday)",,Neutral,Colorado Col.,"Orlando, FL",,,"L,2-7",
"March 19, 2013 (Tuesday)",8 am,Neutral,Calvin,"Orlando, Fla.",,,"L,3-6",
"March 20, 2013 (Wednesday)",8 am,Neutral,Puget Sound,"at Orlando, Fla.",,,"W,6-0",
"March 22, 2013 (Friday)",,Neutral,Nichols,"Orlando, Fla.",,,"L,0-9",
"March 23, 2013 (Saturday)",9 am,Home,Monmouth (Ill.),,,,"W,6-3",
"March 24, 2013 (Sunday)",12 pm,Away,Marian (Wis.),,,,"W,9-0",
"March 30, 2013 (Saturday)",,Home,Knox,,,,"W,8-1",
"April 13, 2013 (Saturday)",,Away,Carroll (Wis.),,,,"W,5-4",
"April 14, 2013 (Sunday)",10 am,Home,Dominican (IL),,,,"W,9-0",
"April 19, 2013 (Friday)",8 pm,Away,Lake Forest,,,,"W,8-1",
"April 21, 2013 (Sunday)",,Home,St. Norbert,,,,"W,9-0",
"April 26, 2013 (Friday)",,Neutral,Monmouth,MWC Semifinals,,,"W,5-3",
"April 26, 2013 (Friday)",,Neutral,Grinnell,MWC Semifinals,,,"L,0-5",
