Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 30, 2008 (Saturday)",,Home,Coe,"Grinnell, IA",,,"W,4-1",
"September 4, 2008 (Thursday)",,Away,Loras,"Dubuque, IA",,,"L,0-3",
"September 6, 2008 (Saturday)",,Home,Cornell,"Grinnell, IA",,,"W,5-0",
"September 10, 2008 (Wednesday)",,Away,Central,"Pella, IA",,,"W,7-0",
"September 13, 2008 (Saturday)",,Home,Buena Vista,"Grinnell, IA",,,"W,8-0",
"September 14, 2008 (Sunday)",,Home,North Park,"Grinnell, IA",,,"W,3-1",
"September 19, 2008 (Friday)",,Away,Simpson,"Indianola, IA",,,"W,1-0",
"September 27, 2008 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"W,10-0",
"September 28, 2008 (Sunday)",,Away,Monmouth,"Monmouth, IL",,,"W,4-1",
"October 4, 2008 (Saturday)",,Home,Beloit,"Grinnell, IA",,,"W,5-0",
"October 5, 2008 (Sunday)",,Home,Dubuque,"Grinnell, IA",,,"W,1-0",
"October 11, 2008 (Saturday)",,Home,St. Norbert,"Grinnell, IA",,,"W,4-2",
"October 12, 2008 (Sunday)",,Home,Lawrence,"Grinnell, IA",,,"W,5-0",
"October 18, 2008 (Saturday)",,Away,Ripon,"Ripon, WI",,,"W,5-1",
"October 19, 2008 (Sunday)",,Away,Carroll,"Waukesha, WI",,,"L,1-3",
"October 25, 2008 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"L,2-3",
"October 31, 2008 (Friday)",,Away,Augustana,"Rock Island, IL",,,"L,0-1",
"November 1, 2008 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,5-0",
"November 7, 2008 (Friday)",,Away,St. Norbert (MWC Tournament Semifinal),"De Pere, IL",,,"L,0-1",
