Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 24, 2022 (Wednesday)",5 PM,Home,Dominican University (Ill.),"Beloit, Wis./Strong Complex Soccer Field",,,Exhibition Game,,History
"August 27, 2022 (Saturday)",4 PM,Away,Rockford University,"Rockford, Ill.",,,Exhibition Game,,History
"September 1, 2022 (Thursday)",2 PM,Home,Marian University,"Beloit, Wis./Strong Complex Soccer Field",,,,"W,1-0",Box ScoreRecap
"September 4, 2022 (Sunday)",1 PM,Away,Wisconsin Lutheran College,"Wauwatosa, Wis.",,,,"W,4-0",Box ScoreRecap
"September 7, 2022 (Wednesday)",4:30 PM,Home,Carthage College,"Beloit, Wis./Strong Complex Soccer Field",,,,"T,0-0",Box ScoreRecap
"September 14, 2022 (Wednesday)",7:30 PM,Away,Clarke University,"Dubuque, Iowa",,,,"L,0-1",Box ScoreRecap
"September 17, 2022 (Saturday)",12 PM,Home,Carroll University,"Beloit, Wis./Strong Complex Soccer Field",,,,"T,1-1",Box ScoreRecap
"September 24, 2022 (Saturday)",1:30 PM,Away,Ripon College,"Ripon, Wis.",,,,"W,3-0",Box ScoreRecap
"October 1, 2022 (Saturday)",1:30 PM,Home,Knox College,"Beloit, Wis./Strong Complex Soccer Field",,,,"W,1-0",Box Score
"October 5, 2022 (Wednesday)",4:30 PM,Home,Lake Forest College,"Beloit, Wis./Strong Complex Soccer Field",,,,"L,0-1",Box ScoreRecap
"October 8, 2022 (Saturday)",1:30 PM,Away,Grinnell College,"Grinnell, Iowa",,,,"L,0-1",Box ScoreRecap
"October 16, 2022 (Sunday)",1:30 PM,Away,Illinois College,"Jacksonville, Ill.",,,,"W,2-0",Box ScoreRecap
"October 18, 2022 (Tuesday)",7 PM,Away,Wis.-Platteville,"Platteville, Wis.",,,,"L,0-2",Box Score
"October 22, 2022 (Saturday)",1:30 PM,Home,Monmouth College,"Beloit, Wis./Strong Complex Soccer Field",,,,"W,3-0",Box ScoreRecap
"October 26, 2022 (Wednesday)",3 PM,Home,Lawrence University,"Beloit, Wis./Strong Complex Soccer Field",,,,"W,2-0",Box ScoreRecap
"October 29, 2022 (Saturday)",1:30 PM,Away,Cornell College,"Mount Vernon, Iowa",,,,"W,1-0",Box ScoreRecap
"November 5, 2022 (Saturday)",2 p.m.,Neutral,Lake Forest,"Grinnell, Iowa",,,MWC Tournament,"W,1-0",Box ScoreRecapTournament Page
"November 6, 2022 (Sunday)",1 p.m.,Away,Grinnell,"Grinnell, Iowa",,,MWC Tournament,"L,0-0(2OT) Lost Shootout 4-2",Box ScoreRecapTournament Page
