Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 9, 1978 (Saturday)",,Home,Wisconsin-Platteville,"Grinnell, IA",,,"W,4-0",
"September 16, 1978 (Saturday)",,Away,Cornell,"Mount Vernon, IA",,,"W,3-1",
"September 22, 1978 (Friday)",,Away,Ripon,"Ripon, WI",,,"W,3-0",
"September 23, 1978 (Saturday)",,Away,Beloit,"Beloit, WI",,,"W,4-3",
"September 26, 1978 (Tuesday)",,Home,Sangamon State,"Grinnell, IA",,,"L,0-4",
"September 29, 1978 (Friday)",,Home,Bradley,"Grinnell, IA",,,"T,2-2",
"September 30, 1978 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,9-1",
"October 6, 1978 (Friday)",,Home,Coe,"Grinnell, IA",,,"T,0-0",
"October 13, 1978 (Friday)",,Home,Cornell,"Grinnell, IA",,,"W,5-0",
"October 21, 1978 (Saturday)",,Away,Coe,"Cedar Rapids, IA",,,"W,3-1",
"October 28, 1978 (Saturday)",,Away,Knox,"Galesburg, IL",,,"L,1-4",
