Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 30, 2019 (Friday)",4:00 PM,Home,Dominican University (Ill.),"Jacksonville, Ill.",,,"L,0-1(OT)",Box ScoreRecap
"September 1, 2019 (Sunday)",2:00 PM,Home,Manchester University,"Jacksonville, Ill.",,,"T,1-1(2OT)",Box ScoreRecap
"September 5, 2019 (Thursday)",7:30 PM,Home,Principia College,"Jacksonville, Ill.",,,"L,0-2",Box ScoreRecap
"September 7, 2019 (Saturday)",2:30 PM,Away,Earlham College,"Richmond, Ind.",,,"T,0-0(2OT)",Box ScoreRecap
"September 8, 2019 (Sunday)",2:30 PM,Away,Franklin College,"Franklin, Ind.",,,"W,2-0",Box ScoreRecap
"September 11, 2019 (Wednesday)",7:00 PM,Home,Webster University,"Jacksonville, Ill.",,,"L,1-2",Box ScoreRecap
"September 14, 2019 (Saturday)",1:00 PM,Home,Coe College,"Jacksonville, Ill.",,,"W,1-0(OT)",Box ScoreRecap
"September 15, 2019 (Sunday)",1:00 PM,Home,Elmhurst College,"Jacksonville, Ill.",,,"L,0-4",Box ScoreRecap
"September 18, 2019 (Wednesday)",7:00 PM,Home,MacMurray College,"Jacksonville, Ill.",,,"W,1-0(OT)",Box ScoreRecap
"September 21, 2019 (Saturday)",11:00 AM,Home,Lincoln Christian University,"Jacksonville, Ill.",,,"W,8-2",Box ScoreRecap
"September 24, 2019 (Tuesday)",7:00 PM,Away,Greenville University,"Greenville, Ill.",,,"L,1-2",Box ScoreRecap
"September 28, 2019 (Saturday)",1:30 PM,Away,Lawrence University,"Appleton, Wis.",,,"L,2-3(2OT)",Box ScoreRecap
"September 29, 2019 (Sunday)",1:30 PM,Away,Ripon College,"Ripon, Wis.",,,"W,3-2",Box ScoreRecap
"October 5, 2019 (Saturday)",1:30 PM,Home,Knox College,"Jacksonville, Ill.",,,"L,0-5",Box ScoreRecap
"October 11, 2019 (Friday)",3:30 PM,Home,Monmouth College,"Jacksonville, Ill.",,,"L,0-1",Box ScoreRecap
"October 13, 2019 (Sunday)",3:30 PM,Away,Cornell College,"Mount Vernon, Iowa",,,"L,0-1",Box ScoreRecap
"October 19, 2019 (Saturday)",1:30 PM,Home,St. Norbert College,"Jacksonville, Ill.",,,"L,1-5",Box ScoreRecap
"October 20, 2019 (Sunday)",1:30 PM,Home,Beloit College,"Jacksonville, Ill.",,,"W,2-1",Box ScoreRecap
"October 26, 2019 (Saturday)",1:30 PM,Away,Lake Forest College,"Lake Forest, Ill.",,,"L,0-3",Box ScoreRecap
"November 2, 2019 (Saturday)",1:30 PM,Home,Grinnell College,"Jacksonville, Ill.",,,"L,3-4",Box ScoreRecap
