Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2012 (Saturday)",,Away,University of Chicago,"Chicago, Ill.",,,"L,6-20",
"September 8, 2012 (Saturday)",,Home,Monmouth College,"Beloit, Wis./Strong Stadium",,,"L,14-31",
"September 15, 2012 (Saturday)",,Away,Lawrence University,"Appleton, Wis.",,,"L,14-38",
"September 22, 2012 (Saturday)",,Home,Grinnell College,"Beloit, Wis./Strong Stadium",,,"L,7-13",
"September 29, 2012 (Saturday)",,Home,Cornell College,"Beloit, Wis./Strong Stadium",,,"L,8-48",
"October 6, 2012 (Saturday)",,Away,Knox College,"Galesburg, Ill",,,"L,33-35",
"October 13, 2012 (Saturday)",,Away,Illinois College,"Jacksonville, Ill.",,,"L,9-31",
"October 20, 2012 (Saturday)",,Home,Ripon College,"Beloit, Wis./Strong Stadium",,,"L,20-42",
"October 27, 2012 (Saturday)",,Home,St. Norbert College,"Beloit, Wis./Strong Stadium",,,"L,7-42",
"November 3, 2012 (Saturday)",,Away,Carroll College,"Waukesha, Wisconsin",,,"L,0-55",
