0,1,2,3,4,5
Grinnell College,298,300,598,+22,1st
Lauren Chen,70,74,144,E,t-1st
Nina Kouchi,72,72,144,E,t-1st
Mary Li,78,76,154,+10,t-4th
Aubrie Torhorst#,77,78,155,+11,t-7th
Lexi Mueldener,79,78,157,+13,10th
Parker Perry,78,80,158,+14,t-11th
Zoe Robinson#,87,83,170,+26,t-37th
