0,1,2,3,4,5
Grinnell College,291,303,594,18,1st
Nina Kouchi,73,73,146,2,1st
Lauren Chen,72,76,148,4,2nd
Mary Li,72,78,150,6,3rd
Parker Perry,74,78,152,8,4th
Aubrie Torhorst,80,76,156,12,7th
Lexi Mueldener#,82,82,164,20,12th
Zoe Robinson#,95,89,184,40,19th
