0,1,2,3,4,5
Grinnell College,313,327,640,80,3rd
Mary Li,78,78,156,16,t-7th
Nina Kouchi,74,86,160,20,t-10th
Aubrie Torhorst,80,81,161,21,t-15th
Lauren Chen,81,82,163,23,20th
Parker Perry,86,87,173,33,t-33rd
