0,1,2,3,4,5
Grinnell College,306,311,617,41,3rd
Mary Li,74,74,148,4,t-3rd
Nina Kouchi,72,78,150,6,10th
Aubrie Torhorst,79,80,159,15,t-33rd
Lauren Chen,81,79,160,16,t-40th
Parker Perry,86,81,167,23,t-64th
Lexi Mueldener#,84,88,172,28,t-85th
