Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 15, 2014 (Saturday)",2:00 p.m.,Home,Central College,"Grinnell, IA/Darby Gymnasium",,,"L,50-52",Box ScoreRecap
"November 18, 2014 (Tuesday)",7:30 p.m.,Away,Wartburg College,"Waverly, IA",,,"L,55-90",Box ScoreRecap
"November 22, 2014 (Saturday)",1:00 p.m.,Away,Beloit College,"Beloit, WI",,,"L,74-76(OT)",Box ScoreRecap
"November 25, 2014 (Tuesday)",5:00 p.m.,Home,Monmouth College,"Grinnell, IA/Darby Gymnasium",,,"W,89-80",Box ScoreRecap
"November 29, 2014 (Saturday)",1:00 p.m.,Home,Lake Forest College,"Grinnell, IA/Darby Gymnasium",,,"W,64-62",Box ScoreRecap
"November 30, 2014 (Sunday)",1:00 p.m.,Home,Presentation College,"Grinnell, IA/Darby Gymnasium",,,"L,59-68",Box ScoreRecap
"December 3, 2014 (Wednesday)",5:30 p.m.,Home,Cornell College,"Grinnell, IA/Darby Gymnasium",,,"L,72-80",Box ScoreRecap
"December 6, 2014 (Saturday)",1:00 p.m.,Away,St. Norbert College,De Pere. WI,,,"L,38-58",Box ScoreRecap
"December 8, 2014 (Monday)",7:00 p.m.,Away,AIB College of Business,"Des Moines, IA",,,"W,77-64",Box ScoreRecap
"January 3, 2015 (Saturday)",1:00 p.m.,Home,Lawrence University,"Grinnell, IA/Darby Gymnasium",,,"W,63-48",Box ScoreRecap
"January 6, 2015 (Tuesday)",5:00 p.m.,Away,Mount Mary University,"Milwaukee, WI",,,"W,86-48",Box ScoreRecap
"January 10, 2015 (Saturday)",1:00 p.m.,Home,Ripon College,"Grinnell, IA/Darby Gymnasium",,,"W,59-46",Box ScoreRecap
"January 13, 2015 (Tuesday)",5:30 p.m.,Away,Knox College,"Galesburg, IL",,,"L,91-97",Box ScoreRecap
"January 17, 2015 (Saturday)",1:00 p.m.,Away,Carroll University,"Waukesha, WI",,,"L,49-75",Box ScoreRecap
"January 21, 2015 (Wednesday)",5:30 p.m.,Away,Cornell College,"Mount Vernon, IA",,,"L,69-72",Box ScoreRecap
"January 24, 2015 (Saturday)",1:00 p.m.,Home,Beloit College,"Grinnell, IA/Darby Gymnasium",,,"W,61-55",Box ScoreRecap
"January 27, 2015 (Tuesday)",5:00 p.m.,Home,Illinois College,"Grinnell, IA/Darby Gymnasium",,,"L,47-72",Box ScoreRecap
"January 31, 2015 (Saturday)",1:00 p.m.,Away,Ripon College,"Ripon, WI",,,"W,53-49",Box ScoreRecap
"February 4, 2015 (Wednesday)",5:00 p.m.,Away,Monmouth College,"Monmouth, IL",,,"L,76-85(OT)",Box ScoreRecap
"February 7, 2015 (Saturday)",1:00 p.m.,Home,Carroll University,"Grinnell, IA/Darby Gymnasium",,,"W,66-62",Box ScoreRecap
"February 14, 2015 (Saturday)",1:00 p.m.,Away,Lake Forest College,"Lake Forest, IL",,,"L,59-60",Box ScoreRecap
"February 18, 2015 (Wednesday)",5:30 p.m.,Home,Knox College,"Grinnell, IA/Darby Gymnasium",,,"L,76-90",Box ScoreRecap
"February 21, 2015 (Saturday)",1:00 p.m.,Away,Illinois College,"Jacksonville, IL",,,"W,57-53",Box ScoreRecap
