Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2011 (Thursday)",7:00 pm,Away,Iowa Wesleyan College,"Mount Pleasant, IA",,,,"L,0-3",Recap
"September 3, 2011 (Saturday)",4:00 pm,Neutral,Cornell College,"Rock Island, IL",,,Augustana College Tournament,"L,0-3",Recap
"September 3, 2011 (Saturday)",6:00 pm,Away,Augustana College (IL),"Rock Island, IL",,,Augustana College Tournament,"L,0-3",Recap
"September 7, 2011 (Wednesday)",4:30 pm,Away,University of Dubuque,"Dubuque, IA",,,U of Dubuque Tri,"L,1-3",Recap
"September 7, 2011 (Wednesday)",6:30 pm,Neutral,Edgewood College,"Dubuque, IA",,,U of Dubuque Tri,"L,0-3",Recap
"September 9, 2011 (Friday)",3:30 pm,Neutral,St. Olaf College,"Waverly, IA",,,Wartburg College Invitational,"L,0-3",Recap
"September 9, 2011 (Friday)",5:30 pm,Neutral,Concordia College,"Waverly, IA",,,Wartburg College Invitational,"L,0-3",Recap
"September 10, 2011 (Saturday)",9:30 am,Away,Nebraska Wesleyan University,"Waverly, IA",,,Wartburg College Invitational,"L,0-3",Recap
"September 10, 2011 (Saturday)",1:30 pm,Neutral,Wartburg College,"Waverly, IA",,,Wartburg College Invitational,"L,0-3",Recap
"September 17, 2011 (Saturday)",1:00 pm,Home,Iowa Wesleyan College,HOME,,,,"L,0-3",Recap
"September 20, 2011 (Tuesday)",7:00 pm,Home,Illinois College,HOME,,,,"L,0-3",Recap
"September 22, 2011 (Thursday)",7:00 pm,Away,Grinnell College,"Grinnell, IA",,,,"L,1-3",Recap
"September 23, 2011 (Friday)",12:00 pm,Neutral,Alverno College,"Decorah, IA",,,Luther College Tourney,"L,0-3",Recap
"September 23, 2011 (Friday)",4:00 pm,Away,Luther College,"Decorah, IA",,,Luther College Tourney,"L,0-3",Recap
"September 24, 2011 (Saturday)",10:00 am,Neutral,Simpson College,"Decorah, IA",,,Luther College Tourney,"L,0-3",Recap
"September 24, 2011 (Saturday)",4:00 pm,Neutral,Waldorf College (Iowa),"Decorah, IA",,,Luther College Tourney,"L,0-3",Recap
"September 30, 2011 (Friday)",7:00 pm,Away,St. Norbert College,De Pere. WI,,,,"L,0-3",Recap
"October 1, 2011 (Saturday)",1:00 pm,Away,Lawrence University,"Appleton, WI",,,,"L,0-3",Recap
"October 7, 2011 (Friday)",7:00 pm,Home,Carroll University,HOME,,,,"L,0-3",Recap
"October 8, 2011 (Saturday)",1:00 pm,Home,Ripon College,HOME,,,,"L,0-3",Recap
"October 13, 2011 (Thursday)",7:00 pm,Home,Monmouth College,HOME,,,,"L,0-3",Recap
"October 21, 2011 (Friday)",7:00 pm,Away,Lake Forest College,"Lake Forest, IL",,,,"L,0-3",Recap
"October 22, 2011 (Saturday)",1:00 pm,Away,Beloit College,"Beloit, WI",,,,"L,0-3",Recap
"October 27, 2011 (Thursday)",7:00 pm,Home,Eureka College,HOME,,,,"W,3-0",Recap
"October 29, 2011 (Saturday)",3:00 pm,Away,Robert Morris University - Peoria,"Peoria, IL",,,,"W,3-1",Recap
