Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 7, 1974 (Saturday)",,Away,Northeastern Illinois,"Chicago, Ill.",,,"W,34-0",
"September 14, 1974 (Saturday)",,Home,"St. Thomas, Minn.","De Pere, Wis. - Minahan Stadium",,,"W,9-7",
"September 21, 1974 (Saturday)",,Away,UW-Stevens Point,"Stevens Point, Wis.",,,"W,13-10",
"September 28, 1974 (Saturday)",,Away,Northern Michigan,"Marquette, Mich.",,,"W,34-20",
"October 5, 1974 (Saturday)",,Home,Hillsdale,"De Pere, Wis. - Minahan Stadium",,,"L,14-6",
"October 12, 1974 (Saturday)",,Home,UW-Whitewater,"De Pere, Wis. - Minahan Stadium",,,"W,13-12",
"October 19, 1974 (Saturday)",,Away,UW-Oshkosh,"Oshkosh, Wis.",,,"W,22-7",
"October 26, 1974 (Saturday)",,Away,UW-Milwaukee,"Milwaukee, Wis. - Marquette Stadium",,,"L,53-0",
"November 2, 1974 (Saturday)",,Home,UW-Platteville,"De Pere, Wis. - Minahan Stadium",,,"W,6-0",
"November 9, 1974 (Saturday)",,Home,Northwood,"De Pere, Wis. - Minahan Stadium",,,"W,8-6",
