Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 27, 2021 (Saturday)",12 PM,Away,Knox College,"Galesburg, IL",,,,"W,9-6",Box ScoreRecap
"March 27, 2021 (Saturday)",2:30 PM,Away,Knox College,"Galesburg, IL",,,,"W,19-1810 inn.",Box ScoreRecap
"March 28, 2021 (Sunday)",12 PM,Home,Knox College,"Beloit, Wis./The Ballpark at Strong Stadium",,,,Cancelled,
"March 28, 2021 (Sunday)",2:30 PM,Home,Knox College,"Beloit, Wis./The Ballpark at Strong Stadium",,,,Cancelled,
"April 3, 2021 (Saturday)",12 PM,Away,Ripon College,"Ripon, Wis.",,,,"W,19-57 inn.",Box ScoreRecap
"April 3, 2021 (Saturday)",2:30 PM,Away,Ripon College,"Ripon, Wis.",,,,"W,9-2",Box ScoreRecap
"April 10, 2021 (Saturday)",12 PM,Home,St. Norbert College,"Beloit, Wis./The Ballpark at Strong Stadium",,,,Postponed to 4/12,
"April 10, 2021 (Saturday)",2:30 PM,Home,St. Norbert College,"Beloit, Wis./The Ballpark at Strong Stadium",,,,Postponed to 4/12,
"April 12, 2021 (Monday)",12 PM,Home,St. Norbert College,"Beloit, Wis./The Ballpark at Strong Stadium",,,,"W,7-6",Box ScoreRecap
"April 12, 2021 (Monday)",2:30 PM,Home,St. Norbert College,"Beloit, Wis./The Ballpark at Strong Stadium",,,,"W,9-6",Box ScoreRecap
"April 17, 2021 (Saturday)",12 PM,Away,University of Chicago,"Chicago, Ill.",,,,Cancelled,
"April 17, 2021 (Saturday)",2:30 PM,Away,University of Chicago,"Chicago, Ill.",,,,Cancelled,
"April 18, 2021 (Sunday)",12 PM,Home,Lawrence University,"Beloit, Wis./The Ballpark at Strong Stadium",,,,"W,10-6",Box ScoreRecap
"April 18, 2021 (Sunday)",2:30 PM,Home,Lawrence University,"Beloit, Wis./The Ballpark at Strong Stadium",,,,"W,9-5",Box ScoreRecap
"April 20, 2021 (Tuesday)",12 PM,Away,Ripon College,"Ripon, Wis.",,,,"W,14-47 inn.",Box ScoreRecap
"April 20, 2021 (Tuesday)",2:30 PM,Away,Ripon College,"Ripon, Wis.",,,,"L,9-10",Box ScoreRecap
"April 24, 2021 (Saturday)",12 PM,Away,St. Norbert College,"De Pere, Wis.",,,,"W,16-57 inn.",Box ScoreRecap
"April 24, 2021 (Saturday)",2:30 PM,Away,St. Norbert College,"De Pere, Wis.",,,,"W,5-4",Box ScoreRecap
"April 25, 2021 (Sunday)",12 PM,Home,St. Norbert College,"Beloit, Wis./The Ballpark at Strong Stadium",,,,"W,8-7",Box ScoreRecap
"April 25, 2021 (Sunday)",2:30 PM,Home,St. Norbert College,"Beloit, Wis./The Ballpark at Strong Stadium",,,,"W,9-2",Box ScoreRecap
"April 28, 2021 (Wednesday)",12 PM,Home,Ripon College,"Beloit, Wis./The Ballpark at Strong Stadium",,,,"L,6-11",Box ScoreRecap
"April 28, 2021 (Wednesday)",2:30 PM,Home,Ripon College,"Beloit, Wis./The Ballpark at Strong Stadium",,,,"W,9-0",Box ScoreRecap
"May 1, 2021 (Saturday)",12 PM,Away,Knox College,"Galesburg, IL",,,,"L,14-16",Box ScoreRecap
"May 1, 2021 (Saturday)",2:30 PM,Away,Knox College,"Galesburg, IL",,,,"W,20-11",Box ScoreRecap
"May 2, 2021 (Sunday)",12 PM,Home,Knox College,"Beloit, Wis./The Ballpark at Strong Stadium",,,,"W,19-57 inn.",Box ScoreRecap
"May 2, 2021 (Sunday)",2:30 PM,Home,Knox College,"Beloit, Wis./The Ballpark at Strong Stadium",,,,"W,19-17 inn.",Box ScoreRecap
"May 8, 2021 (Saturday)",12 PM,Away,Lawrence University,"Appleton, Wis.",,,,"W,14-37 inn.",Box ScoreRecap
"May 8, 2021 (Saturday)",2:30 PM,Away,Lawrence University,"Appleton, Wis.",,,,"W,11-17 inn.",Box ScoreRecap
"May 9, 2021 (Sunday)",12 PM,Home,Lawrence University,"Beloit, Wis./The Ballpark at Strong Stadium",,,,"W,7-1",Box ScoreRecap
"May 9, 2021 (Sunday)",2:30 PM,Home,Lawrence University,"Beloit, Wis./The Ballpark at Strong Stadium",,,,"W,10-07 inn.",Box ScoreRecap
"May 13, 2021 (Thursday)",12 PM,Home,University of Chicago,"Beloit, Wis./The Ballpark at Strong Stadium",,,,"L,8-15",Box ScoreRecap
"May 13, 2021 (Thursday)",2:30 PM,Home,University of Chicago,"Beloit, Wis./The Ballpark at Strong Stadium",,,,"W,13-38 inn.",Box ScoreRecap
"May 15, 2021 (Saturday)",12 PM,Away,University of Chicago,"Chicago, Ill.",,,,Postponed to 5/16,
"May 15, 2021 (Saturday)",2:30 PM,Away,University of Chicago,"Chicago, Ill.",,,,Postponed to 5/16,
"May 16, 2021 (Sunday)",12 PM,Away,University of Chicago,"Chicago, Ill.",,,,"W,7-4(MWC North Div. Champs)",Box ScoreRecap
"May 16, 2021 (Sunday)",2:30 PM,Away,University of Chicago,"Chicago, Ill.",,,,"W,11-6",Box ScoreRecap
"May 22, 2021 (Saturday)",10 AM,Home,Illinois College,"Beloit, Wis./The Ballpark at Strong Stadium",,,Midwest Conference Championship,"L,3-6",Box ScoreRecapChampionship CentralProgram
"May 22, 2021 (Saturday)",1 PM,Home,Illinois College,"Beloit, Wis./The Ballpark at Strong Stadium",,,Midwest Conference Championship,"L,1-8",Box ScoreRecapChampionship CentralProgram
