Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 21, 1997 (Friday)",,Home,Cornell,"Grinnell, IA",,,"W,53-36",
"November 22, 1997 (Saturday)",,Home,UW-La Crosse,"Grinnell, IA",,,"W,62-57",
"November 25, 1997 (Tuesday)",,Away,Upper Iowa,"Fayette, IA",,,"L,48-74",
"November 29, 1997 (Saturday)",,Away,Buena Vista,"Storm Lake, IA",,,"L,64-100",
"December 3, 1997 (Wednesday)",,Home,Clarke,"Grinnell, IA",,,"W,65-62",
"December 6, 1997 (Saturday)",,Away,Hannibal-LaGrange,"Hannibal, MO",,,"L,30-78",
"December 10, 1997 (Wednesday)",,Away,Wartburg,"Waverly, IA",,,"L,36-53",
"December 13, 1997 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,93-92",
"January 9, 1998 (Friday)",,Home,Ripon,"Grinnell, IA",,,"L,71-77",
"January 10, 1998 (Saturday)",,Home,Beloit,"Grinnell, IA",,,"L,58-80",
"January 13, 1998 (Tuesday)",,Away,Marycrest International,"Davenport, IA",,,"W,56-51",
"January 16, 1998 (Friday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,54-86",
"January 17, 1998 (Saturday)",,Away,Carroll,"Waukesha, WI",,,"L,61-66",
"January 23, 1998 (Friday)",,Home,Monmouth,"Grinnell, IA",,,"L,56-61",
"January 27, 1998 (Tuesday)",,Away,Knox,"Galesburg, IL",,,"L,54-59",
"January 31, 1998 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"L,45-63",
"February 6, 1998 (Friday)",,Home,Lake Forest,"Grinnell, IA",,,"L,61-71",
"February 7, 1998 (Saturday)",,Home,St. Norbert,"Grinnell, IA",,,"L,59-75",
"February 13, 1998 (Friday)",,Home,Iowa Wesleyan,"Grinnell, IA",,,"L,56-84",
"February 14, 1998 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"L,35-36",
"February 17, 1998 (Tuesday)",,Home,Knox,"Grinnell, IA",,,"L,62-67",
"February 21, 1998 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"L,57-84",
