Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"February 7, 2016 (Sunday)",1 pm,Away,Milwaukee Engr.,,,,"W,6-3",
"February 13, 2016 (Saturday)",,Neutral,Ripon,Dubuque,,,"W,9-0",
"February 13, 2016 (Saturday)",,Away,Dubuque,,,,"W,8-1",
"February 20, 2016 (Saturday)",1 pm,Away,Concordia (Wis.),,,,"L,4-5",
"February 26, 2016 (Friday)",7:30 pm,Home,Wis. Lutheran,,,,"W,9-0",
"March 5, 2016 (Saturday)",3 pm,Away,Wis.-Oshkosh,,,,"L,3-6",
"March 8, 2016 (Tuesday)",8 am,Neutral,Defiance,"Hilton Head, SC",,,"W,9-0",
"March 11, 2016 (Friday)",7 pm,Home,Lakeland,,,,"W,9-0",
"March 18, 2016 (Friday)",12:30 pm,Neutral,Calvin,"Orlando, Fla.",,,"L,2-7",
"March 19, 2016 (Saturday)",4 pm,Neutral,Hamline,"Orlando, Fla.",,,"L,3-6",
"March 21, 2016 (Monday)",11:30 am,Neutral,Western Conn. St.,"Orlando, FL",,,"W,9-0",
"April 1, 2016 (Friday)",5:30 pm,Away,Marian (Wis.),,,,"W,9-0",
"April 9, 2016 (Saturday)",,Away,Illinois Col.,,,,"W,8-1",
"April 9, 2016 (Saturday)",,Away,Monmouth (Ill.),,,,"W,9-0",
"April 10, 2016 (Sunday)",,Away,Knox,,,,"W,9-0",
"April 16, 2016 (Saturday)",3 pm,Away,Lake Forest,,,,"L,1-8",
"April 16, 2016 (Saturday)",,Away,Carroll (Wis.),,,,"W,5-4",
"April 23, 2016 (Saturday)",,Home,Cornell College,,,,"W,5-4",
"April 23, 2016 (Saturday)",,Home,Grinnell,,,,"L,1-8",
"April 29, 2016 (Friday)",,Home,Grinnell,,,,"L,0-5",
