Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"April 15, 1964 (Wednesday)",,Home,Coe,"Grinnell, IA",,,"W,5-4",
"April 17, 1964 (Friday)",,Home,Carleton,"Grinnell, IA",,,"L,2-7",
"April 21, 1964 (Tuesday)",,Home,Knox,"Grinnell, IA",,,"W,5-2",
"April 29, 1964 (Wednesday)",,Away,Iowa State,"Ames, IA",,,"L,2-7",
"May 2, 1964 (Saturday)",,Away,Ripon,"Ripon, WI",,,"L,2-7",
"May 2, 1964 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"L,2-7",
"May 8, 1964 (Friday)",,Home,Beloit,"Beloit, WI",,,"W,6-3",
"May 9, 1964 (Saturday)",,Home,St. Olaf,"Grinnell, IA",,,"W,7-2",
"May 12, 1964 (Tuesday)",,Away,Monmouth,"Monmouth, IL",,,"W,7-2",
"May 15, 1964 (Friday)",,Away,Midwest Conference Tournament,"Cedar Rapids, IA",,,T5th/10 Teams,
