Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 31, 2012 (Friday)",4 pm,Away,Dominican (Ill.),"River Forest, IL",,,"L,0-2",Box Score
"September 1, 2012 (Saturday)",4 pm,Away,Elmhurst,"Elmhurst, IL",,,"L,0-3",
"September 4, 2012 (Tuesday)",4 pm,Home,Dubuque,,,,"L,0-2",Box Score
"September 8, 2012 (Saturday)",6 pm,Away,Wis.-La Crosse,"La Crosse, WI",,,"L,0-1",Box Score
"September 9, 2012 (Sunday)",2 pm,Away,St. Mary's (Minn.),"Winona, MN",,,"W,2-1",Box Score
"September 15, 2012 (Saturday)",11 am,Home,Illinois Col.,,,,"W,3-0",
"September 16, 2012 (Sunday)",11 am,Home,Knox,,,,"W,4-1",
"September 22, 2012 (Saturday)",1 pm,Home,Lake Forest,,,,"L,1-5",Box Score
"September 23, 2012 (Sunday)",1 pm,Home,Carthage,,,,"L,1-5",
"October 6, 2012 (Saturday)",11 am,Away,Monmouth (Ill.),"Monmouth, IL",,,"L,0-6",Box Score
"October 7, 2012 (Sunday)",1 pm,Away,North Central (Ill.),"Naperville, IL",,,"L,1-4",
"October 10, 2012 (Wednesday)",3:30 pm,Away,Ripon,"Ripon, WI",,,"L,0-2",Box Score
"October 20, 2012 (Saturday)",11 am,Away,Grinnell,"Grinnell, IA",,,"L,0-5",Box Score
"October 21, 2012 (Sunday)",11 am,Away,Cornell College,"Mount Vernon, IA",,,"L,0-1",
"October 27, 2012 (Saturday)",1 pm,Home,Beloit,,,,"L,0-3",
"October 28, 2012 (Sunday)",12 pm,Home,St. Norbert,,,,"L,0-1",Box Score
