Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 4, 2017 (Saturday)",11:00 AM,Away,Robert Morris University (Ill.)-Springfield,"Jacksonville, IL/Lenz Field",,,,"W,20-4",Box ScoreRecap
"March 4, 2017 (Saturday)",2:30 PM,Away,Robert Morris University (Ill.)-Springfield,"Jacksonville, IL/Lenz Field",,,,"W,15-3",Box ScoreRecap
"March 15, 2017 (Wednesday)",12:45 PM,Neutral,Rensselaer Polytechnic Institute,"Auburndale, FL/ Lake Myrtle Park Field #6",,,Russ Matt Central Florida Invitational,"L,5-8",Box ScoreRecap
"March 16, 2017 (Thursday)",10:00 AM,Neutral,Central (IA),"Winter Haven, FL/ Chain of Lakes Park Stadium",,,Russ Matt Central Florida Invitational,"L,5-9",Box Score
"March 17, 2017 (Friday)",9:00 AM,Neutral,Cairn University,"Winter Haven, FL/ Chain of Lakes Park Field #5",,,Russ Matt Central Florida Invitational,"L,3-6",Box Score
"March 18, 2017 (Saturday)",9:00 AM,Neutral,Greenville,"Winter Haven, FL/ Chain of Lakes Park Field #2",,,Russ Matt Central Florida Invitational,"L,8-9",Box Score
"March 19, 2017 (Sunday)",11:45 AM,Neutral,Loras,"Auburndale, FL/ Lake Myrtle Park Field #3",,,Russ Matt Central Florida Invitational,"W,5-3",Box Score
"March 20, 2017 (Monday)",2:45 PM,Neutral,Thomas College,"Auburndale, FL/ Lake Myrtle Park Field #8",,,Russ Matt Central Florida Invitational,"W,10-2",Box Score
"March 25, 2017 (Saturday)",1:00 pm,Away,Beloit College,"Beloit, WI",,,,Postponed to 4/17,
"March 25, 2017 (Saturday)",4:00 pm,Away,Beloit College,"Beloit, WI",,,,Postponed,
"March 28, 2017 (Tuesday)",3:00 PM,Home,Eureka College,"Galesburg, IL/Blodgett Field",,,,"W,2-1",Box ScoreRecap
"March 29, 2017 (Wednesday)",2:00 pm,Home,Robert Morris-Peoria,"Galesburg, IL/Blodgett Field",,,,Postponed,Recap
"April 1, 2017 (Saturday)",12:00 pm,Home,Cornell College,"Galesburg, IL/Blodgett Field",,,,Postponed,Recap
"April 1, 2017 (Saturday)",3:00 pm,Home,Cornell College,"Galesburg, IL/Blodgett Field",,,,,History
"April 2, 2017 (Sunday)",12:00 pm,Away,Cornell College,"Mt. Vernon, IA",,,,"W,2-0",Box ScoreRecap
"April 2, 2017 (Sunday)",3:00 pm,Away,Cornell College,"Mt. Vernon, IA",,,,"L,1-2",Box ScoreRecap
"April 4, 2017 (Tuesday)",1:00 pm,Home,Cornell College,"Galesburg, IL/Blodgett Field",,,,"W,8-1",Box ScoreRecap
"April 4, 2017 (Tuesday)",4:00 pm,Home,Cornell College,"Galesburg, IL/Blodgett Field",,,,"L,5-12",Box ScoreRecap
"April 9, 2017 (Sunday)",1:00 PM,Home,MacMurray College,"Galesburg, IL/Blodgett Field",,,,"L,10-12",Box ScoreRecap
"April 12, 2017 (Wednesday)",3:30 PM,Away,Eureka College,"Eureka, IL",,,,"W,14-3",Box ScoreRecap
"April 13, 2017 (Thursday)",12:00 pm,Home,Grinnell College,"Galesburg, IL/Blodgett Field",,,,"L,2-5",Box ScoreRecap
"April 13, 2017 (Thursday)",2:30 pm,Home,Grinnell College,"Galesburg, IL/Blodgett Field",,,,"L,6-8",Box ScoreRecap
"April 15, 2017 (Saturday)",12:00 pm,Away,Grinnell College,"Grinnell, IA",,,,"W,12-3",Box ScoreRecap
"April 15, 2017 (Saturday)",2:30 pm,Away,Grinnell College,"Grinnell, IA",,,,"L,6-8",Box ScoreRecap
"April 17, 2017 (Monday)",1:00 pm,Away,Beloit College,"Beloit, WI",,,,"L,6-14",Box ScoreRecap
"April 17, 2017 (Monday)",4:00 pm,Away,Beloit College,"Beloit, WI",,,,"W,8-5",Box ScoreRecap
"April 22, 2017 (Saturday)",11:00 am,Neutral,St. Norbert College,"Mauston, WI/Woodside Sports Complex",,,MWC Crossover,"L,3-8",Box ScoreRecapCrossover Program
"April 22, 2017 (Saturday)",2:00 pm,Neutral,Lawrence University,"Mauston, WI/Woodside Sports Complex",,,MWC Crossover,"W,6-3",Box ScoreRecap
"April 23, 2017 (Sunday)",10:00 am,Neutral,Beloit College,"Mauston, WI/Woodside Sports Complex",,,MWC Crossover,"L,1-3",Box ScoreRecap
"April 23, 2017 (Sunday)",1:00 pm,Neutral,Ripon College,"Mauston, WI/Woodside Sports Complex",,,MWC Crossover,"L,10-11",Box ScoreRecap
"April 29, 2017 (Saturday)",12:00 pm,Home,Illinois College,"Galesburg, IL/Blodgett Field",,,,Postponed,
"April 29, 2017 (Saturday)",3:00 pm,Home,Illinois College,"Galesburg, IL/Blodgett Field",,,,,History
"April 30, 2017 (Sunday)",12:00 pm,Away,Illinois College,"Jacksonville, IL",,,,Postponed,Recap
"April 30, 2017 (Sunday)",3:00 pm,Away,Illinois College,"Jacksonville, IL",,,,,History
"May 1, 2017 (Monday)",2:00 pm,Home,Illinois College,"Galesburg, IL/Blodgett Field",,,,Postponed,Recap
"May 1, 2017 (Monday)",4:30 pm,Home,Illinois College,"Galesburg, IL/Blodgett Field",,,,,History
"May 2, 2017 (Tuesday)",1:00 PM,Home,Illinois College,"Galesburg, IL/Blodgett Field",,,,"W,6-2",Box ScoreRecap
"May 2, 2017 (Tuesday)",4:00 PM,Home,Illinois College,"Galesburg, IL/Blodgett Field",,,,"W,10-0",Box ScoreRecap
"May 3, 2017 (Wednesday)",1:00 PM,Away,Illinois College,"Jacksonville, IL",,,,"L,5-6",Box ScoreRecap
"May 3, 2017 (Wednesday)",3:30 PM,Away,Illinois College,"Jacksonville, IL",,,,"L,8-9",Box ScoreRecap
"May 3, 2017 (Wednesday)",6:30 pm,Away,Robert Morris-Peoria,"East Peoria, IL/Eastside Centre",,,,Canceled,
"May 6, 2017 (Saturday)",12:00 pm,Home,Monmouth College,"Galesburg, IL/Blodgett Field",,,,"W,4-3",Box ScoreRecap
"May 6, 2017 (Saturday)",3:00 pm,Home,Monmouth College,"Galesburg, IL/Blodgett Field",,,,"W,8-3",Box ScoreRecap
"May 7, 2017 (Sunday)",12:00 pm,Away,Monmouth College,Monmouth College,,,,"L,0-12",Box ScoreRecap
"May 7, 2017 (Sunday)",3:00 pm,Away,Monmouth College,Monmouth College,,,,"W,4-2",Box ScoreRecap
"May 9, 2017 (Tuesday)",6:00 PM,Away,Robert Morris-Peoria,"East Peoria, IL/Eastside Centre",,,,"W,10-0",Box ScoreRecap
