Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 31, 2012 (Friday)",2 pm,Neutral,Carroll (Wis.),Elmhurst College Tournament,,,"W,3-1",Recap
"August 31, 2012 (Friday)",8 pm,Neutral,Coast Guard,Elmhurst College Tournament,,,"W,3-1",Recap
"September 1, 2012 (Saturday)",1 pm,Neutral,Lake Forest,Elmhurst College Tournament,,,"W,3-0",Box ScoreRecap
"September 1, 2012 (Saturday)",3 pm,Away,Elmhurst,,,,"L,2-3",Box ScoreRecap
"September 4, 2012 (Tuesday)",7 pm,Home,St. Scholastica,,,,"W,3-1",Box ScoreRecap
"September 5, 2012 (Wednesday)",7 pm,Home,Ill. Wesleyan,,,,"W,3-1",Recap
"September 8, 2012 (Saturday)",1 pm,Neutral,Kalamazoo,at Hope,,,"W,3-0",Box ScoreRecap
"September 8, 2012 (Saturday)",3 pm,Away,Hope,,,,"L,0-3",Box ScoreRecap
"September 14, 2012 (Friday)",3:30 pm,Neutral,St. Norbert,Carthage College Tournament,,,"W,3-1",Recap
"September 14, 2012 (Friday)",7:30 pm,Away,Carthage,,,,"W,3-1",Recap
"September 15, 2012 (Saturday)",10 am,Neutral,Ill. Wesleyan,Carthage College Tournament,,,"W,3-1",Box ScoreRecap
"September 15, 2012 (Saturday)",2 pm,Neutral,St. Mary's (Ind.),"Kenosha, Wis.",,,"W,3-1",Box ScoreRecap
"September 21, 2012 (Friday)",3:30 pm,Home,Mount Union,,,,"W,3-2",Box ScoreRecapPhotos
"September 21, 2012 (Friday)",7:30 pm,Home,Carthage,,,,"L,2-3",Box ScoreRecapPhotos
"September 22, 2012 (Saturday)",10 am,Home,Carroll (Wis.),,,,"W,3-1",Box ScoreRecapPhotos
"September 22, 2012 (Saturday)",7 pm,Home,Heidelberg,,,,"L,2-3",Box ScoreRecapPhotos
"September 26, 2012 (Wednesday)",7 pm,Home,Benedictine (Ill.),,,,"W,3-1",Box ScoreRecapPhotos
"September 29, 2012 (Saturday)",12:30 pm,Home,Carnegie Mellon,,,,"W,3-0",Box ScoreRecap
"September 29, 2012 (Saturday)",2:30 pm,Home,New York U.,,,,"W,3-1",Box ScoreRecap
"September 30, 2012 (Sunday)",12 pm,Home,Emory,,,,"L,0-3",Recap
"October 6, 2012 (Saturday)",10 am,Home,Endicott,,,,"W,3-1",Box ScoreRecap
"October 6, 2012 (Saturday)",2 pm,Home,Elmhurst,,,,"L,1-3",Box ScoreRecap
"October 13, 2012 (Saturday)",12:30 pm,Neutral,Washington (Mo.),CMU,,,"W,3-2",Box ScoreRecap
"October 13, 2012 (Saturday)",2:30 pm,Neutral,Brandeis,"Pittsburgh, Pa.",,,"W,3-0",Box ScoreRecap
"October 14, 2012 (Sunday)",12 pm,Neutral,Rochester (N.Y.),Carnegie Mellon University,,,"W,3-0",Box ScoreRecap
"October 14, 2012 (Sunday)",2 pm,Neutral,Case Western Reserve,"Pittsburgh, Pa.",,,"W,3-1",Box ScoreRecap
"October 17, 2012 (Wednesday)",7 pm,Away,Dominican (Ill.),,,,"L,1-3",Box ScoreRecap
"October 19, 2012 (Friday)",4 pm,Neutral,Haverford,"Elmhurst, Ill.",,,"W,3-0",Box ScoreRecap
"October 19, 2012 (Friday)",8 pm,Neutral,Wheaton (Ill.),"Elmhurst, Ill.",,,"W,3-1",Box ScoreRecap
"October 20, 2012 (Saturday)",1 pm,Neutral,Wis.-Eau Claire,"Elmhurst, IL",,,"W,3-1",Box ScoreRecap
"October 20, 2012 (Saturday)",3 pm,Neutral,Millikin,Elmhurst,,,"L,2-3",Box ScoreRecap
"October 26, 2012 (Friday)",5 pm,Neutral,North Central (Ill.),Benedictine,,,"W,3-1",Box ScoreRecap
"October 26, 2012 (Friday)",7 pm,Away,Benedictine (Ill.),,,,"L,1-3",Box ScoreRecap
"October 27, 2012 (Saturday)",10 am,Neutral,North Park,Benedictine University,,,"W,3-0",Box ScoreRecap
"October 27, 2012 (Saturday)",2 pm,Neutral,Concordia Chicago,"Lisle, Ill.",,,"W,3-0",Box ScoreRecap
"November 2, 2012 (Friday)",12 pm,Neutral,Brandeis,"Atlanta, Ga. (Emory)",,,"W,3-0",Box ScoreRecap
"November 2, 2012 (Friday)",4 pm,Neutral,Washington (Mo.),"Atlanta, Ga.",,,"L,1-3",Box ScoreRecap
"November 3, 2012 (Saturday)",10 am,Neutral,Case Western Reserve,"Atlanta, Ga.",,,"W,3-1",Box ScoreRecap
"November 9, 2012 (Friday)",12:30 pm,Neutral,Benedictine (Ill.),"Elmhurst, Ill.",,,"W,3-1",Box ScoreRecap
"November 10, 2012 (Saturday)",4:30 pm,Neutral,Washington (Mo.),"Elmhurst, Ill.",,,"L,0-3",Box ScoreRecap
