Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date
,"Rockwell, Aiyana",SO-2,41.83m,"137' 3""",Midwest Conference Outdoor Championships,"May 12, 2023"
,"Rockwell, Aiyana",SO-2,41.50m,"136' 2""",Midwest Conference Outdoor Championships,"May 12, 2023"
,"Rockwell, Aiyana",SO-2,41.31m,"135' 6""",Midwest Conference Outdoor Championships,"May 12, 2023"
,"Rockwell, Aiyana",SO-2,40.82m,"133' 11""",Midwest Conference Outdoor Championships,"May 12, 2023"
,"Rockwell, Aiyana",SO-2,40.06m,"131' 5""",Monmouth College Fighting Scot Outdoor,"May 6, 2023"
,"Rockwell, Aiyana",SO-2,39.92m,"131' 0""",Dick Young Classic,"Apr 22, 2023"
,"Rockwell, Aiyana",SO-2,39.87m,"130' 10""",Dick Young Classic,"Apr 22, 2023"
,"Rockwell, Aiyana",SO-2,39.60m,"129' 11""",Monmouth College Fighting Scot Outdoor,"May 6, 2023"
,"Rockwell, Aiyana",SO-2,39.34m,"129' 1""",Dick Young Classic,"Apr 22, 2023"
,"Rockwell, Aiyana",SO-2,39.10m,"128' 3""",2023 Kip Janvrin Open,"Apr 27, 2023"
,"Rockwell, Aiyana",SO-2,39.03m,"128' 1""",Midwest Conference Outdoor Championships,"May 12, 2023"
,"Rockwell, Aiyana",SO-2,38.41m,"126' 0""",2023 Kip Janvrin Open,"Apr 27, 2023"
,"Rockwell, Aiyana",SO-2,38.35m,"125' 10""",Monmouth College Fighting Scot Outdoor,"May 6, 2023"
,"Rockwell, Aiyana",SO-2,38.34m,"125' 9""",2023 Kip Janvrin Open,"Apr 27, 2023"
,"Filkins, Andrea",JR-3,38.12m,"125' 1""",Midwest Conference Outdoor Championships,"May 12, 2023"
,"Rockwell, Aiyana",SO-2,37.65m,"123' 6""",2023 Kip Janvrin Open,"Apr 27, 2023"
,"Rockwell, Aiyana",SO-2,37.23m,"122' 2""",Monmouth College Fighting Scot Outdoor,"May 6, 2023"
,"Rockwell, Aiyana",SO-2,36.94m,"121' 2""",Monmouth College Fighting Scot Outdoor,"May 6, 2023"
,"Rockwell, Aiyana",SO-2,36.76m,"120' 7""",2023 Kip Janvrin Open,"Apr 27, 2023"
,"Filkins, Andrea",JR-3,36.58m,"120' 0""",Monmouth College Fighting Scot Outdoor,"May 6, 2023"
,"Rockwell, Aiyana",SO-2,36.50m,"119' 9""",Rittgers Invitational,"Apr 7, 2023"
,"Filkins, Andrea",JR-3,36.47m,"119' 8""",Midwest Conference Outdoor Championships,"May 12, 2023"
,"Filkins, Andrea",JR-3,36.37m,"119' 4""",SMU Cardinal Invitational,"Apr 15, 2023"
,"Rockwell, Aiyana",SO-2,36.29m,"119' 1""",SMU Cardinal Invitational,"Apr 15, 2023"
,"Filkins, Andrea",JR-3,36.10m,"118' 5""",Midwest Conference Outdoor Championships,"May 12, 2023"
,"Rockwell, Aiyana",SO-2,36.03m,"118' 2""",Dick Young Classic,"Apr 22, 2023"
,"Filkins, Andrea",JR-3,36.03m,"118' 2""",Dick Young Classic,"Apr 22, 2023"
,"Filkins, Andrea",JR-3,36.02m,"118' 2""",Rittgers Invitational,"Apr 7, 2023"
,"Filkins, Andrea",JR-3,35.54m,"116' 7""",Midwest Conference Outdoor Championships,"May 12, 2023"
,"Filkins, Andrea",JR-3,35.48m,"116' 5""",SMU Cardinal Invitational,"Apr 15, 2023"
,"Filkins, Andrea",JR-3,35.12m,"115' 3""",SMU Cardinal Invitational,"Apr 15, 2023"
,"Rockwell, Aiyana",SO-2,35.01m,"114' 10""",SMU Cardinal Invitational,"Apr 15, 2023"
,"Rockwell, Aiyana",SO-2,34.87m,"114' 5""",Rittgers Invitational,"Apr 7, 2023"
,"Rockwell, Aiyana",SO-2,34.70m,"113' 10""",Rittgers Invitational,"Apr 7, 2023"
,"Filkins, Andrea",JR-3,34.65m,"113' 8""",SMU Cardinal Invitational,"Apr 15, 2023"
,"Galowitz, Kylie",FR-1,34.44m,"113' 0""",Midwest Conference Outdoor Championships,"May 12, 2023"
,"Filkins, Andrea",JR-3,34.23m,"112' 4""",Rittgers Invitational,"Apr 7, 2023"
,"Filkins, Andrea",JR-3,34.10m,"111' 10""",Dick Young Classic,"Apr 22, 2023"
,"Galowitz, Kylie",FR-1,33.89m,"111' 2""",D3 Challenge,"Mar 25, 2023"
,"Rockwell, Aiyana",SO-2,33.61m,"110' 3""",SMU Cardinal Invitational,"Apr 15, 2023"
,"Galowitz, Kylie",FR-1,33.45m,"109' 9""",Dick Young Classic,"Apr 22, 2023"
,"Filkins, Andrea",JR-3,33.27m,"109' 2""",Midwest Conference Outdoor Championships,"May 12, 2023"
,"Filkins, Andrea",JR-3,33.21m,"108' 11""",Monmouth College Fighting Scot Outdoor,"May 6, 2023"
,"Rockwell, Aiyana",SO-2,33.14m,"108' 9""",Rittgers Invitational,"Apr 7, 2023"
,"Rockwell, Aiyana",SO-2,33.10m,"108' 7""",2023 Kip Janvrin Open,"Apr 27, 2023"
,"Galowitz, Kylie",FR-1,32.92m,"108' 0""",Midwest Conference Outdoor Championships,"May 12, 2023"
,"Rockwell, Aiyana",SO-2,32.88m,"107' 10""",SMU Cardinal Invitational,"Apr 15, 2023"
,"Filkins, Andrea",JR-3,32.83m,"107' 8""",Dick Young Classic,"Apr 22, 2023"
,"Rockwell, Aiyana",SO-2,32.59m,"106' 11""",Rittgers Invitational,"Apr 7, 2023"
,"Filkins, Andrea",JR-3,32.48m,"106' 7""",D3 Challenge,"Mar 25, 2023"
,"Galowitz, Kylie",FR-1,32.47m,"106' 6""",Monmouth College Fighting Scot Outdoor,"May 6, 2023"
,"Galowitz, Kylie",FR-1,32.24m,"105' 9""",Dick Young Classic,"Apr 22, 2023"
,"Galowitz, Kylie",FR-1,31.99m,"104' 11""",D3 Challenge,"Mar 25, 2023"
,"Filkins, Andrea",JR-3,31.80m,"104' 4""",D3 Challenge,"Mar 25, 2023"
,"Galowitz, Kylie",FR-1,31.65m,"103' 10""",D3 Challenge,"Mar 25, 2023"
,"Galowitz, Kylie",FR-1,31.10m,"102' 0""",Midwest Conference Outdoor Championships,"May 12, 2023"
,"Galowitz, Kylie",FR-1,30.63m,"100' 6""",D3 Challenge,"Mar 25, 2023"
,"Galowitz, Kylie",FR-1,30.51m,"100' 1""",Monmouth College Fighting Scot Outdoor,"May 6, 2023"
,"Galowitz, Kylie",FR-1,30.45m,"99' 11""",Dick Young Classic,"Apr 22, 2023"
,"Galowitz, Kylie",FR-1,30.25m,"99' 3""",Dick Young Classic,"Apr 22, 2023"
,"Filkins, Andrea",JR-3,30.25m,"99' 3""",D3 Challenge,"Mar 25, 2023"
,"Galowitz, Kylie",FR-1,30.03m,"98' 6""",Dick Young Classic,"Apr 22, 2023"
,"Filkins, Andrea",JR-3,30.02m,"98' 6""",Midwest Conference Outdoor Championships,"May 12, 2023"
,"Filkins, Andrea",JR-3,29.99m,"98' 5""",2023 Kip Janvrin Open,"Apr 27, 2023"
,"Galowitz, Kylie",FR-1,29.94m,"98' 3""",Monmouth College Fighting Scot Outdoor,"May 6, 2023"
,"Filkins, Andrea",JR-3,29.43m,"96' 7""",Dick Young Classic,"Apr 22, 2023"
,"Galowitz, Kylie",FR-1,28.92m,"94' 10""",D3 Challenge,"Mar 25, 2023"
,"Galowitz, Kylie",FR-1,28.81m,"94' 6""",Mustang Open,"Apr 1, 2023"
,"Galowitz, Kylie",FR-1,28.56m,"93' 8""",SMU Cardinal Invitational,"Apr 15, 2023"
,"Galowitz, Kylie",FR-1,28.55m,"93' 8""",SMU Cardinal Invitational,"Apr 15, 2023"
,"Strovers, Maddy",FR-1,28.32m,"92' 11""",Monmouth College Fighting Scot Outdoor,"May 6, 2023"
,"Strovers, Maddy",FR-1,28.01m,"91' 11""",Monmouth College Fighting Scot Outdoor,"May 6, 2023"
,"Galowitz, Kylie",FR-1,27.92m,"91' 7""",Monmouth College Fighting Scot Outdoor,"May 6, 2023"
,"Galowitz, Kylie",FR-1,27.77m,"91' 1""",2023 Kip Janvrin Open,"Apr 27, 2023"
,"Strovers, Maddy",FR-1,27.70m,"90' 10""",2023 Kip Janvrin Open,"Apr 27, 2023"
,"Galowitz, Kylie",FR-1,27.60m,"90' 7""",Dick Young Classic,"Apr 22, 2023"
,"Galowitz, Kylie",FR-1,27.60m,"90' 7""",Mustang Open,"Apr 1, 2023"
,"Galowitz, Kylie",FR-1,27.39m,"89' 10""",Monmouth College Fighting Scot Outdoor,"May 6, 2023"
,"Strovers, Maddy",FR-1,26.71m,"87' 7""",2023 Kip Janvrin Open,"Apr 27, 2023"
