Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 7, 1993 (Tuesday)",,Home,St. Xavier,,,,"L,1-3",
"September 14, 1993 (Tuesday)",,Home,Wis.-Whitewater,,,,"L,0-3",
"September 17, 1993 (Friday)",6 pm,Neutral,Luther,Dubuque,,,"L,1-2",
"September 17, 1993 (Friday)",8 pm,Neutral,Cornell,Dubuque,,,"L,1-2",
"September 18, 1993 (Saturday)",10 am,Neutral,Viterbo,Dubuque,,,"W,2-0",
"September 18, 1993 (Saturday)",12 pm,Neutral,Beloit,Dubuque,,,"W,2-1",
"September 18, 1993 (Saturday)",2 pm,Neutral,Clarke,Dubuque,,,"W,2-1",
"September 21, 1993 (Tuesday)",,Home,Judson,,,,"W,3-2",
"September 24, 1993 (Friday)",6 pm,Neutral,Ill. Wesleyan,Benedictine,,,"L,1-3",
"September 24, 1993 (Friday)",8 pm,Neutral,Thomas More,Benedictine,,,"L,0-3",
"September 25, 1993 (Saturday)",10 am,Neutral,Calvin,Benedictine,,,"L,1-2",
"September 25, 1993 (Saturday)",2 pm,Neutral,St. Xavier,Benedictine,,,"W,3-0",
"September 28, 1993 (Tuesday)",,Home,Ill. Tech,,,,"L,0-3",
"September 30, 1993 (Thursday)",,Away,Chicago,,,,"L,2-3",
"October 2, 1993 (Saturday)",10 am,Home,Trinity Int'l.,,,,"W,2-1",
"October 2, 1993 (Saturday)",12 pm,Home,DePauw,,,,"W,2-0",
"October 2, 1993 (Saturday)",5 pm,Home,Hope,,,,"W,2-0",
"October 2, 1993 (Saturday)",7 pm,Home,Judson,,,,"W,2-0",
"October 7, 1993 (Thursday)",,Home,St. Norbert,,,,"W,3-1",
"October 9, 1993 (Saturday)",,Away,Ripon,,,,"W,3-2",
"October 16, 1993 (Saturday)",,Away,Carroll,,,,"L,1-3",
"October 19, 1993 (Tuesday)",,Away,Lawrence,,,,"W,3-2",
"October 21, 1993 (Thursday)",,Home,Beloit,,,,"W,3-1",
"October 23, 1993 (Saturday)",4 pm,Home,Aurora,,,,"W,3-1",
"October 23, 1993 (Saturday)",8 pm,Home,North Park,,,,"W,3-0",
"October 29, 1993 (Friday)",6 pm,Neutral,St. Norbert,Knox,,,"L,0-2",
"October 29, 1993 (Friday)",8 pm,Neutral,Cornell,Knox,,,"W,2-0",
"October 30, 1993 (Saturday)",10 am,Neutral,Coe,Knox,,,"W,2-0",
"October 30, 1993 (Saturday)",12 pm,Neutral,Carroll,Knox,,,"W,2-1",
"October 30, 1993 (Saturday)",2 pm,Neutral,Illinois Col.,Knox,,,"L,0-2",
