Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2013 (Sunday)",3 p.m.,Home,Lakeland College,,,,,"L,3-2",
"September 2, 2013 (Monday)",5:30 p.m.,Home,Northland International Univ.,,,,,"W,5-0",
"September 4, 2013 (Wednesday)",7 p.m.,Away,UW-Whitewater,,,,,"L,3-0",
"September 11, 2013 (Wednesday)",7 p.m.,Home,Carthage College,,,,,"L,1-0",
"September 15, 2013 (Sunday)",1 p.m.,Away,Marian Univ.,,,,,"T,2-22 OT",
"September 18, 2013 (Wednesday)",7 p.m.,Home,Edgewood College,,,,,"T,1-1",
"September 21, 2013 (Saturday)",1:30 p.m.,Away,Monmouth College,,,,,"W,2-1",
"September 22, 2013 (Sunday)",1:30 p.m.,Away,Illinois College,,,,,"W,2-0",
"September 28, 2013 (Saturday)",3:30 p.m.,Away,Lake Forest College,,,,,"L,4-0",
"September 29, 2013 (Sunday)",2 p.m.,Away,UW-Platteville,,,,,"L,3-0",
"October 2, 2013 (Wednesday)",7 p.m.,Away,UW-Oshkosh,,,,,"L,2-0",
"October 5, 2013 (Saturday)",3:30 p.m.,Home,Beloit College,,,,,"W,6-0",
"October 13, 2013 (Sunday)",1:30 p.m.,Home,Knox College,,,,,"W,2-1OT",
"October 16, 2013 (Wednesday)",7 p.m.,Home,Lawrence Univ.,,,,,"W,1-0",
"October 19, 2013 (Saturday)",1:30 p.m.,Away,Carroll Univ.,,,,,"L,4-1",
"October 26, 2013 (Saturday)",1:30 p.m.,Home,Cornell College,,,,,"W,10-0",
"October 27, 2013 (Sunday)",1:30 p.m.,Home,Grinnell College,,,,,"W,3-0",
"October 30, 2013 (Wednesday)",3 p.m.,Away,Ripon College,,,,,"W,3-0",
"November 8, 2013 (Friday)",1:30 p.m.,Neutral,Carroll Univ.,,,,"23 Midwest Conference Tournament Farwell Field - Lake Forest, Ill.","T,0-02 OT (4-3 PK)",
"November 9, 2013 (Saturday)",Noon,Away,Lake Forest College,,,,"23 Midwest Conference Tournament Farwell Field - Lake Forest, Ill.","L,4-0",
