Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2007 (Saturday)",,Home,Gustavus Adolphus,"Grinnell, IA",,,"L,0-4",
"September 8, 2007 (Saturday)",,Neutral,Martin Luther,"Storm Lake, IA",,,"W,3-1",
"September 9, 2007 (Sunday)",,Away,Buena Vista,"Storm Lake, IA",,,"L,1-2",
"September 11, 2007 (Tuesday)",,Away,Central,"Pella, IA",,,"L,0-1",
"September 15, 2007 (Saturday)",,Home,Millikin,"Grinnell, IA",,,"T,1-1",
"September 22, 2007 (Saturday)",,Away,Beloit,"Beloit, WI",,,"W,2-1",
"September 26, 2007 (Wednesday)",,Home,Knox,"Grinnell, IA",,,"W,6-0",
"September 29, 2007 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,3-0",
"October 3, 2007 (Wednesday)",,Away,Simpson,"Indianola, IA",,,"W,3-2",
"October 6, 2007 (Saturday)",,Home,Carroll,"Grinnell, IA",,,"L,2-3",
"October 7, 2007 (Sunday)",,Home,Ripon,"Grinnell, IA",,,"W,3-0",
"October 10, 2007 (Wednesday)",,Home,Monmouth,"Grinnell, IA",,,"W,4-0",
"October 13, 2007 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"W,3-2",
"October 20, 2007 (Saturday)",,Away,Illinois Wesleyan,"Bloomington, IL",,,"L,0-1",
"October 27, 2007 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"W,2-0",
"October 28, 2007 (Sunday)",,Away,St. Norbert,"De Pere, WI",,,"L,0-1",
"November 3, 2007 (Saturday)",,Neutral,Carroll (MWC Tournament Semifinal),"De Pere, WI",,,"L,0-1",
