Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 12, 1978 (Tuesday)",,Home,Grand View,"Grinnell, IA",,,"L,0-3(9-15, 10-15, 10-15)",
"September 16, 1978 (Saturday)",,Home,Cornell,"Grinnell, IA",,,"L,0-3(11-15, 11-15, 5-15)",
"September 19, 1978 (Tuesday)",,Away,Simpson,"Indianola, IA",,,"L,0-3(7-15, 10-15, 11-15)",
"September 23, 1978 (Saturday)",,Away,Luther,"Decorah, IA",,,"L,0-3(15-17, 12-15, 8-15)",
"September 26, 1978 (Tuesday)",,Away,Central,"Pella, IA",,,"L,0-3(13-15, 11-15, 10-15)",
"September 29, 1978 (Friday)",,Away,Coe,"Cedar Rapids, IA",,,"L,2-3(15-11, 10-15, 8-15, 15-4, 1-15)",
"September 30, 1978 (Saturday)",,Away,Mount Mercy,"Cedar Rapids, IA",,,"W,2-0(16-14, 15-8)",
"September 30, 1978 (Saturday)",,Neutral,Iowa Wesleyan,"Cedar Rapids, IA",,,"L,0-2(17-15, 4-15)",
"September 30, 1978 (Saturday)",,Neutral,Highland Community College (Ill.),"Cedar Rapids, IA",,,"L,1-2(9-15, 15-9, 12-15)",
"October 3, 1978 (Tuesday)",,Home,Iowa JV,"Grinnell, IA",,,"L,0-3(3-15, 5-15, 12-15)",
"October 7, 1978 (Saturday)",,Home,Mount Mercy,"Grinnell, IA",,,"L,0-2(10-15, 10-15)",
"October 7, 1978 (Saturday)",,Home,Coe,"Grinnell, IA",,,"L,0-2(13-15, 7-15)",
"October 7, 1978 (Saturday)",,Home,Iowa Wesleyan,"Grinnell, IA",,,"L,1-2(4-15, 15-3, 10-15)",
"October 10, 1978 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,2-3(15-13, 15-13, 8-15, 1-15, 1-15)",
"October 14, 1978 (Saturday)",,Home,Central,"Grinnell, IA",,,"L,0-3(1-15, 8-15, 5-15)",
"October 20, 1978 (Friday)",,Neutral,Knox (MWC Tournament),"Mount Vernon, IA",,,"L,0-2(5-15, 13-15)",
"October 20, 1978 (Friday)",,Away,Cornell (MWC Tournament),"Mount Vernon, IA",,,"W,2-1(6-15, 15-4, 15-10))",
"October 21, 1978 (Saturday)",,Neutral,Monmouth (MWC Tournament),"Mount Vernon, IA",,,"L,1-2(3-15, 15-13, 3-15)",
"October 21, 1978 (Saturday)",,Neutral,Coe (MWC Tournament),"Mount Vernon, IA",,,"L,0-2(13-15, 13-15)",
