Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"January 5, 1915 (Tuesday)",,Away,Wisconsin,"Madison, WI",,,"L,19-40",
"January 12, 1915 (Tuesday)",,Neutral,State Teachers College,,,,"W,48-11",
"January 15, 1915 (Friday)",,Neutral,Iowa Wesleyan,,,,"W,59-20",
"January 21, 1915 (Thursday)",,Away,Iowa State,"Ames, IA",,,"L,20-21",
"January 22, 1915 (Friday)",,Neutral,Simpson,,,,"W,21-18",
"January 23, 1915 (Saturday)",,Away,Drake,"Des Moines, IA",,,"W,25-21",
"January 30, 1915 (Saturday)",,Away,Iowa,"Iowa City, IA",,,"W,15-14",
"February 4, 1915 (Thursday)",,Neutral,Cornell,,,,"W,32-13",
"February 11, 1915 (Thursday)",,Neutral,Coe,,,,"W,23-14",
"February 15, 1915 (Monday)",,Neutral,Nebraska Wesleyan,,,,"L,14-37",
"February 17, 1915 (Wednesday)",,Neutral,Cornell,,,,"W,28-25",
"February 19, 1915 (Friday)",,Home,Iowa,"Grinnell, IA",,,"L,20-26",
"February 24, 1915 (Wednesday)",,Neutral,Simpson,,,,"W,28-24",
"February 27, 1915 (Saturday)",,Neutral,Beloit,,,,"W,29-18",
