Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 31, 2012 (Friday)",3 pm,Neutral,Neumann,"Norfolk, Va.",,,"W,3-1",Box Score
"August 31, 2012 (Friday)",5 pm,Away,Va. Wesleyan,,,,"L,0-3",
"September 1, 2012 (Saturday)",10 am,Neutral,Marymount (Va.),"Virginia Beach, Va.",,,"W,3-1",
"September 1, 2012 (Saturday)",3 pm,Neutral,Mt. Aloysius,Va. Wesleyan,,,"W,3-0",
"September 6, 2012 (Thursday)",7:42 pm,Home,Milwaukee Engr.,,,,"W,3-1",Box Score
"September 11, 2012 (Tuesday)",5 pm,Home,Wis.-Stevens Point,,,,"L,0-3",Box Score
"September 11, 2012 (Tuesday)",7:30 pm,Home,Wis.-Oshkosh,,,,"L,0-3",
"September 14, 2012 (Friday)",3:30 pm,Neutral,Wis. Lutheran,"Oshkosh, Wis.",,,"L,1-3",Box Score
"September 14, 2012 (Friday)",5:30 pm,Neutral,Carroll (Wis.),Oshkosh,,,"W,3-1",
"September 15, 2012 (Saturday)",10 am,Neutral,Wis.-La Crosse,Oshkosh,,,"L,1-3",Box Score
"September 15, 2012 (Saturday)",12 pm,Neutral,Martin Luther,Oshkosh,,,"L,1-3",
"September 19, 2012 (Wednesday)",7 pm,Away,Marian (Wis.),,,,"L,0-3",Box Score
"September 22, 2012 (Saturday)",12 pm,Home,Cardinal Stritch,,,,"L,0-3",Box Score
"September 22, 2012 (Saturday)",3:30 pm,Away,Edgewood,,,,"L,0-3",
"September 26, 2012 (Wednesday)",7 pm,Home,Carroll (Wis.),,,,"L,1-3",
"October 5, 2012 (Friday)",7 pm,Away,Illinois Col.,,,,"L,1-3",
"October 9, 2012 (Tuesday)",7 pm,Home,Ripon,,,,"L,1-3",
"October 12, 2012 (Friday)",7 pm,Away,Beloit,,,,"W,3-0",
"October 13, 2012 (Saturday)",1 pm,Away,Lake Forest,,,,"L,0-3",Box Score
"October 16, 2012 (Tuesday)",7 pm,Home,Mount Mary,,,,"W,3-0",Box Score
"October 19, 2012 (Friday)",7:30 pm,Home,Knox,,,,"W,3-0",
"October 20, 2012 (Saturday)",1 pm,Home,Monmouth (Ill.),,,,"L,0-3",
"October 23, 2012 (Tuesday)",7 pm,Away,St. Norbert,,,,"L,0-3",
"October 26, 2012 (Friday)",7 pm,Away,Cornell College,,,,"L,0-3",
"October 27, 2012 (Saturday)",1 pm,Away,Grinnell,,,,"L,1-3",Box Score
