0,1,2
POINTS,11,Carleton (9/8/2019)
GOALS,5,Carleton (9/8/2019)
ASSISTS,2,Knox (10/12/2019)
SHOTS,30,Carleton (9/8/2019)
SHOTS ON GOAL,19,Carleton (9/8/2019)
SAVES,21,Illinois Col. (11/02/2019)
FOULS,14,St. Norbert (10/20/2019)
CORNER KICKS,13,"Dubuque, Univ. of, (8/30/2019)"
