Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 3, 2004 (Friday)",,Home,Carleton,"Grinnell, IA",,,"W,2-0",
"September 8, 2004 (Wednesday)",,Home,Cornell,"Grinnell, IA",,,"W,4-0",
"September 11, 2004 (Saturday)",,Away,Bethel,"St. Paul, MN",,,"W,6-0",
"September 12, 2004 (Sunday)",,Away,Augsburg,"Minneapolis, MN",,,"L,0-1",
"September 18, 2004 (Saturday)",,Home,Beloit,"Grinnell, IA",,,"W,6-0",
"September 19, 2004 (Sunday)",,Home,Macalester,"Grinnell, IA",,,"L,1-3",
"September 21, 2004 (Tuesday)",,Away,Knox,"Galesburg, IL",,,"W,10-0",
"September 25, 2004 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"L,1-2",
"October 2, 2004 (Saturday)",,Home,St. Norbert,"Grinnell, IA",,,"W,4-0",
"October 3, 2004 (Sunday)",,Home,Lawrence,"Grinnell, IA",,,"W,1-0",
"October 9, 2004 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"W,4-0",
"October 10, 2004 (Sunday)",,Away,Monmouth,"Monmouth, IL",,,"W,5-1",
"October 17, 2004 (Sunday)",,Away,Gustavus Adolphus,"St. Peter, MN",,,"T,0-0",
"October 23, 2004 (Saturday)",,Away,Ripon,"Ripon, WI",,,"W,10-0",
"October 24, 2004 (Sunday)",,Away,Carroll,"Waukesha, WI",,,"L,1-2",
"October 30, 2004 (Saturday)",,Neutral,Carroll (MWC Tournament Semifinal),"Lake Forest, IL",,,"W,3-0",
"October 31, 2004 (Sunday)",,Neutral,St. Norbert (MWC Tournament Semifinal),"Lake Forest, IL",,,"W,1-0",
"November 10, 2004 (Wednesday)",,Neutral,Macalester (NCAA Tournament First Round),"Grinnell, IA",,,"L,1-3",
