Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"February 26, 2022 (Saturday)",11:00 AM,Neutral,Greenville University,"St. Louis, Mo.",,,Fontbonne University Tournament,Canceled,
"February 26, 2022 (Saturday)",3:00 PM,Neutral,Franklin College,"St. Louis, Mo.",,,Fontbonne University Tournament,Canceled,
"February 27, 2022 (Sunday)",11:00 AM,Neutral,Carroll University,"St. Louis, Mo.",,,Fontbonne University Tournament,Canceled,
"February 27, 2022 (Sunday)",1:00 PM,Neutral,Hanover College,"Future Champions Fields Jacksonville, Ill.",,,,"L,2-4",Box ScoreRecap
"February 27, 2022 (Sunday)",1:00 PM,Neutral,Franklin College,"St. Louis, Mo.",,,Fontbonne University Tournament,Canceled,
"February 27, 2022 (Sunday)",3:00 PM,Neutral,Hanover College,"Future Champions Fields Jacksonville, Ill.",,,,"W,12-7",Box ScoreRecap
"March 6, 2022 (Sunday)",3:30 PM (EST),Neutral,Rensselaer Polytechnic Institute,"Sleepy Hollow  Sports Complex, Field 6, Leesburg, Fla.",,,,"L,3-4",Box ScoreRecap
"March 6, 2022 (Sunday)",5:30 PM (EST),Neutral,Saint Joseph's College of Maine,"Sleepy Hollow  Sports Complex, Field 3, Leesburg, Fla.",,,,Canceled,
"March 7, 2022 (Monday)",12:00 PM (EST),Neutral,Marian University,"Sleepy Hollow  Sports Complex, Field 2, Leesburg, Fla.",,,,"W,8-0",Box ScoreRecap
"March 7, 2022 (Monday)",4:30 (EST),Neutral,Hiram College,"Sleepy Hollow  Sports Complex, Field 1, Leesburg, Fla.",,,,"L,1-13",Box ScoreRecap
"March 8, 2022 (Tuesday)",4:45 PM ET,Neutral,Penn State Berks,"Legends Way Ballfields, Field 2, Clermont, Fla.",,,,"W,2-1",Box ScoreRecap
"March 8, 2022 (Tuesday)",6:45 PM (EST),Neutral,Catholic University,"Legends Way Ballfields, Field 2, Clermont, Fla.",,,,"L,2-13",Box ScoreRecap
"March 10, 2022 (Thursday)",10:00 AM (EST),Neutral,Alfred University,"Hancock Park, Field 3, Clermont, Fla.",,,,Canceled,
"March 10, 2022 (Thursday)",12:15 PM (EST),Neutral,UMass Dartmouth,"Hancock Park, Field 3, Clermont, Fla.",,,,Canceled,
"March 11, 2022 (Friday)",10:00 AM (EST),Neutral,Dominican University (Ill.),"Sleepy Hollow  Sports Complex, Field 2, Leesburg, Fla.",,,,"L,1-6",Box ScoreRecap
"March 11, 2022 (Friday)",12:15 PM (EST),Neutral,#13 Mount St. Joseph University,"Sleepy Hollow  Sports Complex, Field 1, Leesburg, Fla.",,,,"L,0-5",Box ScoreRecap
"March 25, 2022 (Friday)",1:00 PM,Neutral,Fontbonne University,"Future Champions Fields Jacksonville, Ill.",,,,"W,8-0",Box ScoreRecap
"March 25, 2022 (Friday)",3:00 PM,Neutral,Fontbonne University,"Future Champions Fields Jacksonville, Ill.",,,,"W,7-3",Box ScoreRecap
"March 28, 2022 (Monday)",3:00 PM,Home,Illinois Wesleyan University,"Jacksonville, Ill.",,,,"L,1-3",Box ScoreRecap
"March 28, 2022 (Monday)",5:00 PM,Home,Illinois Wesleyan University,"Jacksonville, Ill.",,,,"L,0-1",Box ScoreRecap
"April 2, 2022 (Saturday)",5:15 PM,Neutral,University of Wisconsin-Whitewater,"Bloomington, Ill.",,,Illinois Wesleyan Tournament,"W,3-2",Box ScoreRecap
"April 3, 2022 (Sunday)",12:15 PM,Neutral,University of Wisconsin-Whitewater,"Bloomington, Ill.",,,Illinois Wesleyan Tournament,"L,1-3",Box ScoreRecap
"April 3, 2022 (Sunday)",2:30 PM,Neutral,University of Chicago,"Bloomington, Ill.",,,Illinois Wesleyan Tournament,"W,4-1",Box ScoreRecap
"April 6, 2022 (Wednesday)",3:00 PM,Home,Knox College,"Jacksonville, Ill.",,,,"W,9-0",Box ScoreRecap
"April 6, 2022 (Wednesday)",5:00 PM,Home,Knox College,"Jacksonville, Ill.",,,,"W,8-0",Box ScoreRecap
"April 9, 2022 (Saturday)",1:00 PM,Home,Beloit College,"Jacksonville, Ill.",,,,"W,10-1",Box ScoreRecap
"April 9, 2022 (Saturday)",3:00 PM,Home,Beloit College,"Jacksonville, Ill.",,,,"W,7-3",Box ScoreRecap
"April 10, 2022 (Sunday)",1:00 PM,Home,Lake Forest College,"Jacksonville, Ill.",,,,"L,1-10",Box ScoreRecap
"April 10, 2022 (Sunday)",3:00 PM,Home,Lake Forest College,"Jacksonville, Ill.",,,,"L,1-4",Box ScoreRecap
"April 16, 2022 (Saturday)",1:30 PM,Neutral,Ripon College,"Kenosha, Wis.",,,,"W,7-4",Box ScoreRecap
"April 16, 2022 (Saturday)",3:30 PM,Neutral,Ripon College,"Kenosha, Wis.",,,,"W,10-0",Box ScoreRecap
"April 19, 2022 (Tuesday)",3:00 PM,Home,Monmouth College,"Jacksonville, Ill.",,,,"W,4-312 inn.",Box ScoreRecap
"April 19, 2022 (Tuesday)",4:30 PM,Home,Monmouth College,"Jacksonville, Ill.",,,,"T,1-1",Box Score
"April 23, 2022 (Saturday)",1:00 PM,Away,Cornell College,"Mount Vernon, IA",,,,"W,3-2",Box ScoreRecap
"April 23, 2022 (Saturday)",3:00 PM,Away,Cornell College,"Mount Vernon, IA",,,,"W,5-3",Box ScoreRecap
"April 24, 2022 (Sunday)",12:00 PM,Away,Lawrence University,"Mount Vernon, Iowa",,,,"W,7-0",Box ScoreRecap
"April 24, 2022 (Sunday)",2:00 PM,Away,Lawrence University,"Mount Vernon, Iowa",,,,"W,12-2",Box ScoreRecap
"May 1, 2022 (Sunday)",1:00 PM,Away,Grinnell College,"Grinnell, IA",,,,"L,7-8",Box ScoreRecap
"May 1, 2022 (Sunday)",3:00 PM,Away,Grinnell College,"Grinnell, IA",,,,"W,11-7",Box ScoreRecap
"May 7, 2022 (Saturday)",10:00 AM,Neutral,Grinnell College,"Lake Forest, Ill.",,,Midwest Conference Tournament,"W,10-6",Box ScoreRecapMWC Tournament Page
"May 7, 2022 (Saturday)",4:00 PM,Away,Lake Forest College,"Lake Forest, IL",,,Midwest Conference Tournament,"W,6-1",Box ScoreRecap
"May 8, 2022 (Sunday)",12:00 PM,Neutral,Grinnell College,"Lake Forest, Ill.",,,Midwest Conference Tournament,"W,6-4",Box ScoreRecap
"May 13, 2022 (Friday)",2:00 PM,Neutral,Alma College,"Decatur, Ill.",,,NCAA Division III Softball Regionals,"W,4-0",Box ScoreRecap
"May 14, 2022 (Saturday)",12:00 PM,Neutral,Millikin University,"Decatur, Ill.",,,NCAA Division III Softball Regionals,"L,0-7",Box ScoreRecap
"May 14, 2022 (Saturday)",4:30 PM,Neutral,Alma College,"Decatur, Ill.",,,NCAA Division III Softball Regionals,"L,1-3",Box ScoreRecap
