Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 8, 1984 (Saturday)",,Away,Upper Iowa,"Fayette, IA",,,"L,0-2(10-15, 8-15)",
"September 8, 1984 (Saturday)",,Neutral,UW-Platteville,"Fayette, IA",,,"L,0-2(0-15, 9-15)",
"September 13, 1984 (Thursday)",,Home,Ellsworth,"Grinnell, IA",,,"W,3-2(15-6, 12-15, 15-3, 5-15, 15-11)",
"September 15, 1984 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,3-0(15-13, 15-3, 15-10)",
"September 20, 1984 (Thursday)",,Home,Iowa Wesleyan,"Grinnell, IA",,,"L,2-3(15-6, 11-15, 15-12, 11-15, 5-15)",
"September 22, 1984 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"L,0-3(5-15, 3-15, 13-15)",
"September 22, 1984 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,2-1(4-15, 15-9, 15-6)",
"September 22, 1984 (Saturday)",,Home,Luther,"Grinnell, IA",,,"L,0-2(6-15, 0-15)",
"September 26, 1984 (Wednesday)",,Home,Wartburg,"Grinnell, IA",,,"L,1-3(9-15, 15-10, 13-15, 6-15)",
"October 1, 1984 (Monday)",,Away,William Penn,"Oskaloosa, IA",,,"L,0-3(5-15, 8-15, 6-15)",
"October 4, 1984 (Thursday)",,Home,Upper Iowa,"Grinnell, IA",,,"L,1-3(3-15, 8-15, 15-5, 8-15)",
"October 6, 1984 (Saturday)",,Away,Ellsworth,"Iowa Falls, IA",,,"L,1-3(16-14, 10-15, 10-15, 9-15)",
"October 8, 1984 (Monday)",,Away,Iowa Wesleyan,"Mount Pleasant, IA",,,"L,0-3(8-15, 9-15, 17-19)",
"October 10, 1984 (Wednesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,0-3(2-15, 5-15, 1-15)",
"October 13, 1984 (Saturday)",,Neutral,Avila University (Mo.) (Graceland Tournament),"Lamoni, IA",,,"L,0-2(5-15, 2-15)",
"October 13, 1984 (Saturday)",,Away,Graceland (Graceland Tournament),"Lamoni, IA",,,"L,0-2(8-15, 10-15)",
"October 13, 1984 (Saturday)",,Neutral,Missouri Baptist University (Graceland Tournament),"Lamoni, IA",,,"W,2-1(15-11, 7-15, 15-12)",
"October 13, 1984 (Saturday)",,Neutral,Park University (Mo.) (Graceland Tournament),"Lamoni, IA",,,"L,1-2(15-9, 9-15, 14-16)",
"October 13, 1984 (Saturday)",,Neutral,Harris-Stowe State University (Mo.) (Graceland Tournament),"Lamoni, IA",,,"L,0-2(8-15, 12-15)",
"October 17, 1984 (Wednesday)",,Away,Coe,"Cedar Rapids, IA",,,"L,0-3(9-15, 4-15, 9-15)",
"October 20, 1984 (Saturday)",,Away,Knox,"Galesburg, IL",,,"L,0-3(7-15, 15-17, 6-15)",
"October 22, 1984 (Monday)",,Away,Clarke,"Dubuque, IA",,,"L,2-3(15-10, 6-15, 6-15, 15-10, 7-15)",
"October 23, 1984 (Tuesday)",,Away,Clinton,"Clinton, IA",,,"L,1-3(7-15, 15-9, 10-15)",
"October 23, 1984 (Tuesday)",,Neutral,Sauk Valley Community College,"Clinton, IA",,,"W,2-1(7-15, 15-7, 15-2)",
"October 26, 1984 (Friday)",,Home,Coe (MWC South Division Tournament),"Grinnell, IA",,,"L,0-2(8-15, 6-15)",
"October 26, 1984 (Friday)",,Home,Illinois College (MWC South Division Tournament),"Grinnell, IA",,,"L,1-2(15-9, 4-15, 12-15)",
"October 27, 1984 (Saturday)",,Home,Knox (MWC South Division Tournament),"Grinnell, IA",,,"W,2-0(15-8, 15-9)",
"October 27, 1984 (Saturday)",,Home,Cornell (MWC South Division Tournament),"Grinnell, IA",,,"L,0-2(6-15, 9-15)",
"October 27, 1984 (Saturday)",,Home,Monmouth (MWC South Division Tournament),"Grinnell, IA",,,"L,0-2(5-15, 13-15)",
