Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 2, 2016 (Friday)",2 pm,Neutral,Carthage,California Lutheran,,,"L,0-4",Box Score
"September 3, 2016 (Saturday)",2 pm,Neutral,Redlands,"Thousand Oaks, CA (CLU)",,,"L,0-9",Box Score
"September 7, 2016 (Wednesday)",7 pm,Away,Marian (Wis.),"Fond du Lac, WI",,,,
"September 10, 2016 (Saturday)",1 pm,Neutral,Macalester,"Lake Forest, Ill.",,,"L,0-9",Box Score
"September 11, 2016 (Sunday)",1 pm,Neutral,Coe,"Lake Forest, Ill.",,,"L,0-5",Box Score
"September 14, 2016 (Wednesday)",4 pm,Away,Lakeland,"Plymouth, WI",,,"W,1-0",Box Score
"September 18, 2016 (Sunday)",2 pm,Away,Wis.-Stevens Point,"Stevens Point, WI",,,"L,0-6",
"September 21, 2016 (Wednesday)",Postponed,Home,Wis.-Platteville,,,,,
"September 24, 2016 (Saturday)",3:30 pm,Home,Knox,,,,"L,0-8",
"September 25, 2016 (Sunday)",3:30 pm,Home,Illinois Col.,,,,"L,0-4",
"October 1, 2016 (Saturday)",7:30 pm,Home,Lake Forest,,,,"L,2-5",Box Score
"October 12, 2016 (Wednesday)",6 pm,Away,St. Norbert,De Pere. WI,,,"L,0-5",
"October 15, 2016 (Saturday)",1:30 pm,Away,Cornell College,"Mount Vernon, IA",,,"L,1-2",
"October 16, 2016 (Sunday)",1:30 pm,Away,Grinnell,"Grinnell, IA",,,"L,0-1",
"October 21, 2016 (Friday)",1 pm,Home,North Park,,,,"L,1-4",
"October 22, 2016 (Saturday)",1:30 pm,Home,Monmouth (Ill.),,,,"L,0-2",
"October 26, 2016 (Wednesday)",7 pm,Home,Ripon,,,,"L,1-6",Recap
"October 29, 2016 (Saturday)",3:30 pm,Away,Beloit,"Beloit, WI",,,"T,2-2",Recap
