Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 5, 2009 (Saturday)",1 pm,Away,Aurora University,"Aurora, IL",,,"L,7-14",Recap
"September 12, 2009 (Saturday)",1 pm,Home,Ripon College,"Lake Forest, IL",,,"L,7-35",Recap
"September 19, 2009 (Saturday)",1 pm,Away,Illinois College,"Jacksonville, IL",,,"L,7-21",Recap
"September 26, 2009 (Saturday)",1 pm,Home,St. Norbert College,"Lake Forest, IL",,,"L,14-35",Recap
"October 3, 2009 (Saturday)",1 pm,Away,Beloit College,"Beloit, WI",,,"L,22-29",Recap
"October 10, 2009 (Saturday)",1 pm,Home,Lawrence University,"Lake Forest, IL",,,"W,28-14",Recap
"October 17, 2009 (Saturday)",1 pm,Away,Grinnell College,"Grinnell, IA",,,"W,35-28",Recap
"October 24, 2009 (Saturday)",1:30 pm,Home,Monmouth College,"Lake Forest, IL",,,"L,14-51",Recap
"October 31, 2009 (Saturday)",1 pm,Home,Knox College,"Lake Forest, IL",,,"L,7-12",Recap
"November 7, 2009 (Saturday)",1 pm,Away,Carroll Univerity,"Waukesha, WI",,,"L,3-9",Recap
