Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 13, 1980 (Saturday)",,Away,Central,"Pella, IA",,,"L,0-3(4-15, 3-15, 2-15)",
"September 16, 1980 (Tuesday)",,Home,Cornell,"Grinnell, IA",,,"L,0-3(7-15, 10-15, 10-15)",
"September 20, 1980 (Saturday)",,Home,Knox,"Grinnell, IA",,,"L,0-3(0-15, 11-15, 1-15)",
"September 24, 1980 (Wednesday)",,Away,Coe,"Cedar Rapids, IA",,,"L,0-3(1-15, 3-15, 11-15)",
"September 27, 1980 (Saturday)",,Home,Iowa Wesleyan,"Grinnell, IA",,,"L,2-3(3-15, 0-15, 15-11, 15-9, 9-15)",
"October 1, 1980 (Wednesday)",,Home,Central,"Grinnell, IA",,,"L,0-3(3-15, 4-15, 3-15)",
"October 4, 1980 (Saturday)",,Home,Clarke,"Grinnell, IA",,,"W,3-1(15-11, 15-12, 14-16, 15-6)",
"October 4, 1980 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"L,0-3(3-15, 2-15, 14-16)",
"October 7, 1980 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,0-3(1-15, 7-15, 9-15)",
"October 10, 1980 (Friday)",,Neutral,North Iowa,"Waverly, IA",,,"L,0-2(0-15, 8-15)",
"October 10, 1980 (Friday)",,Away,Wartburg,"Waverly, IA",,,"L,0-2(12-15, 8-15)",
"October 17, 1980 (Friday)",,Away,Knox (MWC Tournament),"Galesburg, IL",,,"L,0-2(2-15, 1-15)",
"October 17, 1980 (Friday)",,Neutral,Coe (MWC Tournament),"Galesburg, IL",,,"L,0-2(12-15, 15-17)",
"October 18, 1980 (Saturday)",,Neutral,Monmouth (MWC Tournament),"Galesburg, IL",,,"L,1-2(15-10, 4-15, 0-15)",
"October 18, 1980 (Saturday)",,Neutral,Cornell (MWC Tournament),"Galesburg, IL",,,"L,0-2(4-15, 10-15)",
"October 25, 1980 (Saturday)",,Neutral,Graceland (Iowa AIAW Sectional Division III Tournament),"Pella, IA",,,"L,0-2(7-15, 3-15)",
"October 25, 1980 (Saturday)",,Away,Central (Iowa AIAW Sectional Division III Tournament),"Pella, IA",,,"L,0-2(11-15, 3-15)",
"October 25, 1980 (Saturday)",,Neutral,Simpson (Iowa AIAW Sectional Division III Tournament),"Pella, IA",,,"L,0-2(5-15, 10-15)",
"October 25, 1980 (Saturday)",,Neutral,Simpson (Iowa AIAW Sectional Division III Tournament),"Pella, IA",,,"L,0-2(5-15, 2-15)",
