Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 4, 2017 (Saturday)",10 am,Neutral,Lawrence,"Jacksonville, Ill.",,,"W,8-3",Box ScoreRecap
"March 4, 2017 (Saturday)",4 pm,Neutral,Loras,"Jacksonville, Ill.",,,"L,5-15",Box ScoreRecap
"March 5, 2017 (Sunday)",1 pm,Neutral,Elmhurst,"Jacksonville, Ill.",,,"W,13-12",Box ScoreRecap
"March 5, 2017 (Sunday)",4 pm,Neutral,Ill. Wesleyan,"Jacksonville, Ill.",,,"L,6-16",Box ScoreRecap
"March 18, 2017 (Saturday)",4:30 pm,Neutral,St. Olaf,"Auburndale, Fla.",,,"W,10-2",Box ScoreRecap
"March 19, 2017 (Sunday)",3 pm,Neutral,Union (N.Y.),"Auburndale, Fla.",,,"W,4-2",Box ScoreRecap
"March 20, 2017 (Monday)",11 am,Neutral,Carleton,"Auburndale, Fla.",,,"W,11-3",Box ScoreRecap
"March 21, 2017 (Tuesday)",2 pm,Neutral,Dartmouth,"Auburndale, Fla.",,,"L,11-19",Box ScoreRecap
"March 23, 2017 (Thursday)",10 am,Neutral,Fontbonne,"Auburndale, Fla.",,,"L,3-8",Box ScoreRecap
"March 24, 2017 (Friday)",2 pm,Neutral,D'Youville,"Auburndale, Fla.",,,"W,13-1",Box ScoreRecap
"March 25, 2017 (Saturday)",10 am,Neutral,Keuka,"Winter Haven, Fla.",,,"W,10-1",Box ScoreRecap
"March 26, 2017 (Sunday)",12 pm,Neutral,Southern Maine,"Auburndale, Fla.",,,"W,9-5",Box ScoreRecap
"April 1, 2017 (Saturday)",6:30 pm,Home,Wis.-Superior,,,,"W,4-1",Box ScoreRecapPhotos
"April 2, 2017 (Sunday)",11 am,Home,Wis.-Superior,,,,"W,1-0",Box ScoreRecap
"April 2, 2017 (Sunday)",1 pm,Home,Wis.-Superior,,,,"W,6-0",Box ScoreRecap
"April 8, 2017 (Saturday)",12 pm,Home,Finlandia,,,,"W,13-2",Box ScoreRecap
"April 8, 2017 (Saturday)",3 pm,Home,Finlandia,,,,"L,3-7",Box ScoreRecap
"April 9, 2017 (Sunday)",12 pm,Home,Finlandia,,,,"W,4-3",Box ScoreRecap
"April 9, 2017 (Sunday)",2:15 pm,Home,Finlandia,,,,"W,11-4",Box ScoreRecap
"April 12, 2017 (Wednesday)",3:30 pm,Home,Dominican (Ill.),,,,"W,7-6",Box ScoreRecap
"April 14, 2017 (Friday)",3:30 pm,Home,North Central (Ill.),,,,"L,10-11",Box ScoreRecap
"April 15, 2017 (Saturday)",12 pm,Away,Beloit,,,,"W,21-8",Box ScoreRecap
"April 15, 2017 (Saturday)",3 pm,Away,Beloit,,,,"W,13-10",Box ScoreRecap
"April 22, 2017 (Saturday)",12 pm,Away,Case Western Reserve,,,,"L,5-7",Box ScoreRecap
"April 22, 2017 (Saturday)",3 pm,Away,Case Western Reserve,,,,"L,1-7",Box ScoreRecap
"April 23, 2017 (Sunday)",12 pm,Away,Case Western Reserve,,,,"L,4-9",Box ScoreRecap
"April 23, 2017 (Sunday)",3 pm,Away,Case Western Reserve,,,,"L,4-6",Box ScoreRecap
"April 29, 2017 (Saturday)",10 am,Home,Grinnell,,,,"L,2-4",Box ScoreRecap
"May 5, 2017 (Friday)",3 pm,Away,Illinois Tech,TBD,,,"W,16-5",Box ScoreRecap
"May 6, 2017 (Saturday)",1 pm,Neutral,Illinois Tech,"Chicago, Ill.",,,"W,8-6",Box ScoreRecap
"May 7, 2017 (Sunday)",12 pm,Home,Illinois Tech,TBD,,,"W,12-4",Box ScoreRecap
"May 7, 2017 (Sunday)",3 pm,Home,Illinois Tech,,,,"W,14-4",Box ScoreRecap
"May 9, 2017 (Tuesday)",7 pm,Away,Benedictine (IL),,,,"W,6-4",Box ScoreRecap
"May 12, 2017 (Friday)",3 pm,Away,Washington (Mo.),,,,"L,2-3",Box ScoreRecap
"May 13, 2017 (Saturday)",12 pm,Away,Washington (Mo.),,,,"L,0-10",Box ScoreRecap
"May 13, 2017 (Saturday)",3 pm,Away,Washington (Mo.),,,,"L,5-8",Box ScoreRecap
"May 14, 2017 (Sunday)",11 am,Away,Washington (Mo.),,,,"L,5-14",Box ScoreRecap
