Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"February 7, 2025 (Friday)",4 p.m.,Home,Hamline Univ.,"De Pere, Wis./Green Bay Tennis Center",,,,"L,5-2",Box ScoreRecapBox Score (PDF)
"February 9, 2025 (Sunday)",8:30 a.m.,Home,UW-Superior,"De Pere, Wis./Green Bay Tennis Center",,,,"L,6-1",Box ScoreRecapBox Score (PDF)
"February 9, 2025 (Sunday)",2:30 p.m.,Home,Augustana College,"De Pere, Wis./Green Bay Tennis Center",,,,"L,7-0",Box ScoreRecapBox Score (PDF)
"February 15, 2025 (Saturday)",11:30 a.m.,Home,UW-La Crosse,"De Pere, Wis./Green Bay Tennis Center",,,,"L,6-1",Box ScoreRecapBox Score (PDF)
"February 16, 2025 (Sunday)",11 a.m.,Home,UW-Stevens Point,"De Pere, Wis./Green Bay Tennis Center",,,,"L,6-1",Box ScoreRecapBox Score (PDF)
"March 2, 2025 (Sunday)",2:30 p.m.,Home,Ripon College,"De Pere, Wis./Green Bay Tennis Center",,,,,
"March 14, 2025 (Friday)",TBA,Neutral,Otterbein Univ.,"Orlando, Fla.",,,Florida Trip,,
"March 15, 2025 (Saturday)",TBA,Neutral,Ave Maria Univ.,"Orlando, Fla.",,,Florida Trip,,
"March 17, 2025 (Monday)",TBA,Neutral,Colby-Sawyer College,"Orlando, Fla.",,,Florida Trip,,
"March 18, 2025 (Tuesday)",TBA,Neutral,Crown College,"Orlando, Fla.",,,Florida Trip,,
"March 18, 2025 (Tuesday)",TBA,Neutral,St. John's Univ.,"Orlando, Fla.",,,Florida Trip,,
"March 29, 2025 (Saturday)",3 p.m.,Away,Edgewood College,"Madison, Wis.",,,,,
"March 30, 2025 (Sunday)",Noon,Away,Concordia Univ. Chicago,"River Forest, Ill.",,,,,
"April 5, 2025 (Saturday)",11 a.m.,Away,Concordia Univ. Wisconsin,"Mequon, Wis.",,,,,
"April 6, 2025 (Sunday)",3 p.m.,Home,Wisconsin Lutheran College,"De Pere, Wis./Green Bay Tennis Center",,,,,
"April 12, 2025 (Saturday)",10 a.m.,Away,Milwaukee School of Engineering,"Glendale, Wis.",,,,,
"April 13, 2025 (Sunday)",3 p.m.,Home,Illinois Institute of Technology,"De Pere, Wis./Green Bay Tennis Center",,,,,
