Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 12, 1986 (Friday)",6 pm,Neutral,Eureka,Aurora,,,"L,1-2",
"September 12, 1986 (Friday)",8 pm,Away,Aurora,,,,"W,2-1",
"September 16, 1986 (Tuesday)",,Home,Trinity Int'l.,,,,"W,3-1",
"September 19, 1986 (Friday)",6 pm,Neutral,Quincy,Benedictine,,,"L,0-2",
"September 19, 1986 (Friday)",8 pm,Neutral,St. Francis (Ill.),Benedictine,,,"L,0-2",
"September 20, 1986 (Saturday)",10 am,Neutral,North Central,Benedictine,,,"L,0-2",
"September 20, 1986 (Saturday)",2 pm,Neutral,St. Xavier,Benedictine,,,"L,0-2",
"September 23, 1986 (Tuesday)",,Home,Benedictine,,,,"L,0-3",
"September 26, 1986 (Friday)",,Away,St. Norbert,,,,"L,0-3",
"September 27, 1986 (Saturday)",,Away,Lawrence,,,,"L,1-3",
"September 30, 1986 (Tuesday)",,Home,Trinity Christian,,,,"W,3-0",
"October 2, 1986 (Thursday)",,Away,North Park,,,,"W,3-0",
"October 4, 1986 (Saturday)",10 am,Neutral,Judson,Trinity Christian,,,"W,2-1",
"October 4, 1986 (Saturday)",2 pm,Away,Trinity Christian,,,,"W,2-1",
"October 5, 1986 (Sunday)",10 am,Neutral,Ill. Tech,Trinity Christian,,,"L,1-2",
"October 5, 1986 (Sunday)",2 pm,Neutral,Concordia Chicago,Trinity Christian,,,"L,0-2",
"October 11, 1986 (Saturday)",,Away,Beloit,,,,"W,3-1",
"October 15, 1986 (Wednesday)",,Home,Ripon,,,,"L,2-3",
"October 19, 1986 (Sunday)",,Away,Concordia Chicago,,,,"L,1-3",
"October 22, 1986 (Wednesday)",10 am,Home,Trinity Int'l.,,,,"W,2-0",
"October 22, 1986 (Wednesday)",12 pm,Home,Dubuque,,,,"L,1-2",
"October 22, 1986 (Wednesday)",2 pm,Home,National College of Education,,,,"L,1-2",
"October 23, 1986 (Thursday)",,Home,Chicago,,,,"W,3-0",
"October 24, 1986 (Friday)",4 pm,Home,Beloit,,,,"W,2-0",
"October 24, 1986 (Friday)",6 pm,Home,Ripon,,,,"W,2-0",
"October 24, 1986 (Friday)",8 pm,Home,Lawrence,,,,"W,2-0",
"October 25, 1986 (Saturday)",10 am,Home,Chicago,,,,"W,2-0",
"October 25, 1986 (Saturday)",2 pm,Home,St. Norbert,,,,"L,1-2",
"October 28, 1986 (Tuesday)",4 pm,Home,Wis.-Whitewater,,,,"L,0-2",
"October 28, 1986 (Tuesday)",8 pm,Home,Judson,,,,"W,2-0",
"October 31, 1986 (Friday)",,Home,Monmouth,,,,"L,0-3",
"November 1, 1986 (Saturday)",,Home,Coe,,,,"L,0-3",
