Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date
,"Graber, Sachi",JR-3,3.06m,"10' 0.5""",Midwest Conference Championships,"May 11, 2012"
,"Goldman, Elsa",FR-1,3.00m,"9' 10""",Loras Open,"Apr 28, 2012"
