Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date
,"Huey, Megan",JR-3,12.13m,"39' 9.75""",Fighting Scots Outdoor Invitational,"May 5, 2012"
,"Young, Jordan",SO-2,11.98m,"39' 3.75""",Midwest Conference Championships,"May 11, 2012"
