Unnamed: 0,Time,Athletes,Meet,Meet Date
,3:37.69,"Braun, Moorehead, Maher, McCarthy",Midwest Conference Indoor Championships,"Feb 27, 2015"
,3:41.71,"McCarthy, Gallagher, Hernandez, Margida",Wartburg Indoor Invite,"Feb 21, 2015"
,3:44.88,"Mertes, Anderson, Margida, Romeo",2015 Grinnell Darren Young Indoor Classic,"Feb 14, 2015"
,3:47.48,"Hardman, Braun, McCarthy, Moorehead",Grinnell Indoor Invitational,"Feb 7, 2015"
,3:54.41,"Romeo, Tyree, McCrimmon, Gallagher",Grinnell Indoor Invitational,"Feb 7, 2015"
,3:56.13,"Tyree, McCarthy, Gallagher, Margida",2015 Hilltop Invite,"Jan 31, 2015"
