Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Goodell, Brian",JR-3,8:52.44,Dick Young Classic,"Apr 22, 2023"
,"Ramsey, Bradley",JR-3,9:09.89,Dick Young Classic,"Apr 22, 2023"
,"Turner, Ezra",FR-1,9:37.52,Dick Young Classic,"Apr 22, 2023"
