Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date
,"Hiser, Alexander",JR-3,44.41m,"145' 8""",Monmouth College Fighting Scot Outdoor,"May 6, 2023"
,"Basinger, Brayden",FR-1,41.68m,"136' 9""",Monmouth College Fighting Scot Outdoor,"May 6, 2023"
,"Milenge, Moise",FR-1,38.07m,"124' 11""",Midwest Conference Outdoor Championships,"May 12, 2023"
,"Snyder, James",FR-1,33.79m,"110' 10""",Norse Invite,"Apr 15, 2023"
,"Nair, Aditya",SO-2,29.30m,"96' 1""",Rittgers Invitational,"Apr 7, 2023"
