Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Goodell, Brian",JR-3,32:08.12,Midwest Conference Outdoor Championships,"May 12, 2023"
,"Ramsey, Bradley",JR-3,32:15.68,Midwest Conference Outdoor Championships,"May 12, 2023"
,"Miller, John",FR-1,35:00.44,Midwest Conference Outdoor Championships,"May 12, 2023"
