Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 4, 2018 (Sunday)",9:00 am ET,Neutral,University of Pittsburgh at Greensburg,"Hancock Park, Clermont, Fla.",,,Spring Break Games,"W,13-0",Box ScoreRecap
"March 4, 2018 (Sunday)",11:30 am ET,Neutral,Ursinus College,"Hancock Park, Clermont, Fla.",,,Spring Break Games,"W,10-3",Box ScoreRecap
"March 5, 2018 (Monday)",9:00 am ET,Neutral,Carthage College,"Hancock Park, Clermont, Fla.",,,Spring Break Games,"W,7-0",Box ScoreRecap
"March 5, 2018 (Monday)",11:30 am ET,Neutral,Nebraska Wesleyan University,"Hancock Park, Clermont, Fla.",,,Spring Break Games,"L,1-2",Box ScoreRecap
"March 6, 2018 (Tuesday)",9:00 am ET,Neutral,Mount Ida College,"Legends Way, Clermont, Fla.",,,Spring Break Games,"W,9-6",Box ScoreRecap
"March 6, 2018 (Tuesday)",11:30 am ET,Neutral,Penn State Behrend,"Legends Way, Clermont, Fla.",,,Spring Break Games,"L,2-7",Box ScoreRecap
"March 7, 2018 (Wednesday)",9:00 am ET,Neutral,University of Mount Union,"Hancock Park, Clermont, Fla.",,,Spring Break Games,"L,1-8",Box ScoreRecap
"March 7, 2018 (Wednesday)",11:30 am ET,Neutral,Eastern Nazarene College,"Hancock Park, Clermont, Fla.",,,Spring Break Games,"L,2-3(8)",Box ScoreRecap
"March 8, 2018 (Thursday)",9:00 am ET,Neutral,Finlandia University,"Hancock Park, Clermont, Fla.",,,Spring Break Games,"L,4-8",Box ScoreRecap
"March 8, 2018 (Thursday)",11:30 am ET,Neutral,Lebanon Valley College,"Hancock Park, Clermont, Fla.",,,Spring Break Games,"W,10-5",Box ScoreRecap
"March 9, 2018 (Friday)",9:00 am ET,Neutral,Wartburg College,"Hancock Park, Clermont, Fla.",,,Spring Break Games,"W,1-0",Box ScoreRecap
"March 9, 2018 (Friday)",11:30 am ET,Neutral,Concordia University Chicago,"Hancock Park, Clermont, Fla.",,,Spring Break Games,"W,3-0",Box ScoreRecap
"March 18, 2018 (Sunday)",1:00 PM,Away,Fontbonne University,"St. Louis, MO",,,,"W,4-3",Box ScoreRecap
"March 18, 2018 (Sunday)",3:00 pm,Away,Fontbonne University,"St. Louis, MO",,,,"W,2-0",Box ScoreRecap
"March 22, 2018 (Thursday)",3:00 PM,Home,Illinois Wesleyan University,"Monmouth, Ill./Monmouth College Softball Field",,,,"L,0-4",Box ScoreRecap
"March 22, 2018 (Thursday)",5:00 PM,Home,Illinois Wesleyan University,"Monmouth, Ill./Monmouth College Softball Field",,,,"L,1-15",Box ScoreRecap
"March 29, 2018 (Thursday)",3:00 PM,Home,Westminster College (MO),"Monmouth, Ill./Monmouth College Softball Field",,,,"W,7-2",Box ScoreRecap
"March 29, 2018 (Thursday)",5:00 PM,Home,Westminster College (MO),"Monmouth, Ill./Monmouth College Softball Field",,,,"W,5-3",Box ScoreRecap
"March 30, 2018 (Friday)",3:00 pm,Away,Knox College,"Galesburg, IL",,,,"W,10-0",Box ScoreRecap
"March 30, 2018 (Friday)",5:00 pm,Away,Knox College,"Galesburg, IL",,,,"W,9-5",Box ScoreRecap
"April 8, 2018 (Sunday)",1:00 pm,Home,Augustana College (IL),"Monmouth, Ill./Monmouth College Softball Field",,,,Canceled,
"April 8, 2018 (Sunday)",3:00 pm,Home,Augustana College (IL),"Monmouth, Ill./Monmouth College Softball Field",,,,Canceled,
"April 10, 2018 (Tuesday)",3:00 pm,Away,Illinois College,"Jacksonville, IL",,,,"L,0-3",Box ScoreRecap
"April 10, 2018 (Tuesday)",5:00 pm,Away,Illinois College,"Jacksonville, IL",,,,"L,1-6",Box ScoreRecap
"April 17, 2018 (Tuesday)",3:00 pm,Home,Cornell College,"Monmouth, Ill./Monmouth College Softball Field",,,,"L,3-4",Box ScoreRecap
"April 17, 2018 (Tuesday)",5:00 pm,Home,Cornell College,"Monmouth, Ill./Monmouth College Softball Field",,,,"W,2-1",Box ScoreRecap
"April 19, 2018 (Thursday)",3:00 pm,Home,Grinnell College,"Monmouth, Ill./Monmouth College Softball Field",,,,"W,5-1",Box ScoreRecap
"April 19, 2018 (Thursday)",5:00 pm,Home,Grinnell College,"Monmouth, Ill./Monmouth College Softball Field",,,,"L,3-6",Box ScoreRecap
"April 21, 2018 (Saturday)",1:00 pm,Home,Lawrence University,"Monmouth, Ill./Monmouth College Softball Field",,,,"W,11-0",Box ScoreRecap
"April 21, 2018 (Saturday)",3:00 pm,Home,Lawrence University,"Monmouth, Ill./Monmouth College Softball Field",,,,"W,7-5",Box ScoreRecap
"April 22, 2018 (Sunday)",1:00 pm,Home,Lake Forest College,"Monmouth, Ill./Monmouth College Softball Field",,,,"L,2-7",Box ScoreRecap
"April 22, 2018 (Sunday)",3:00 pm,Home,Lake Forest College,"Monmouth, Ill./Monmouth College Softball Field",,,,"L,3-9",Box ScoreRecap
"April 25, 2018 (Wednesday)",3:00 pm,Away,Ripon College,"Ripon, WI",,,,"L,0-1",Box ScoreRecap
"April 25, 2018 (Wednesday)",5:00 pm,Away,Ripon College,"Ripon, WI",,,,"L,1-3",Box ScoreRecap
