Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 10, 1983 (Saturday)",,Home,University of Wisconsin-Whitewater,"Lake Forest, IL",,,,"W,1-0",
"September 14, 1983 (Wednesday)",,Home,Aurora University,"Lake Forest, IL",,,,"W,2-1",
"September 17, 1983 (Saturday)",,Away,Trinity International University (Ill.),"Deerfield, IL",,,,"W,1-0",
"September 21, 1983 (Wednesday)",,Home,Rockford University,"Lake Forest, IL",,,,"L,0-3",
"September 24, 1983 (Saturday)",,Away,St. Norbert College,De Pere. WI,,,,"W,7-1",
"September 30, 1983 (Friday)",,Home,Grinnell College,"Lake Forest, IL",,,,"W,2-0",
"October 1, 1983 (Saturday)",,Away,Colorado College,"Colorado Springs, CO",,,,"L,0-8",
"October 5, 1983 (Wednesday)",,Home,Wheaton College (Ill.),"Lake Forest, IL",,,,"L,1-4",
"October 7, 1983 (Friday)",,Home,Ripon College,"Lake Forest, IL",,,,"L,0-1",
"October 12, 1983 (Wednesday)",,Away,Parkside,"Kenosha, WI",,,,"L,0-4",
"October 15, 1983 (Saturday)",,Away,Lawrence University,"Appleton, WI",,,,"W,5-2",
"October 19, 1983 (Wednesday)",,Away,University of Chicago,"Chicago, IL",,,,"W,2-1",
"October 22, 1983 (Saturday)",,Home,Beloit College,"Lake Forest, IL",,,,"W,2-1",
"October 26, 1983 (Wednesday)",,Home,Judson University,"Lake Forest, IL",,,,"W,2-0",
"October 29, 1983 (Saturday)",,Home,Grinnell College,"Lake Forest, IL",,,Midwest Conference Tournament,"W,2-0",
