Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 31, 2012 (Friday)",,Neutral,John Carroll,"Dublin, Ireland",,,"L,40-3",
"September 8, 2012 (Saturday)",,Home,Knox,"De Pere, Wis. - Schneider Stadium",,,"W,31-20",
"September 15, 2012 (Saturday)",,Away,Ripon,"Ripon, Wis.",,,"W,35-31",
"September 22, 2012 (Saturday)",,Home,Carroll,"De Pere, Wis. - Schneider Stadium",,,"W,28-21OT",
"September 29, 2012 (Saturday)",,Away,Monmouth,"Monmouth, Ill.",,,"L,31-9",
"October 6, 2012 (Saturday)",,Away,Cornell College,"Mount Vernon, Iowa",,,"W,20-16",
"October 13, 2012 (Saturday)",,Home,Lawrence,"De Pere, Wis. - Schneider Stadium",,,"W,79-7",
"October 27, 2012 (Saturday)",,Away,Beloit,"Beloit, Wis.",,,"W,42-7",
"November 3, 2012 (Saturday)",,Away,Grinnell,"Grinnell, Iowa",,,"W,20-12",
"November 10, 2012 (Saturday)",,Home,Lake Forest,"De Pere, Wis. - Schneider Stadium",,,"W,20-10",
"November 17, 2012 (Saturday)",,Away,"St. Thomas, Minn.","St. Paul, Minn.",,,"L,48-17",
